[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_6_8_n7 /home/emarolab/ASP/CAPF/ASP/clingo/data/6_8/6_8_n7.asp 6_8"
[pyrunlim] start:		Thu Jun  7 15:20:03 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.305	    10.260	     0.000	      34.4	      34.4	       0.0
[pyrunlim] sample:		    20.008	    19.970	     0.000	      34.9	      34.9	       0.0
[pyrunlim] sample:		    30.631	    30.580	     0.010	      40.6	      40.6	       0.0
[pyrunlim] sample:		    40.744	    40.700	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		    50.857	    50.810	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		    60.970	    60.910	     0.020	      53.0	      53.0	       0.0
[pyrunlim] sample:		    70.072	    70.020	     0.020	      53.0	      53.0	       0.0
[pyrunlim] sample:		    80.186	    80.130	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		    90.300	    90.240	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   100.414	   100.350	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   110.528	   110.470	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   120.642	   120.580	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   130.756	   130.700	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   140.871	   140.810	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   150.984	   150.930	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   160.084	   160.030	     0.020	      53.5	      53.5	       0.0
[pyrunlim] sample:		   170.196	   170.130	     0.020	      54.3	      54.3	       0.0
[pyrunlim] sample:		   180.309	   180.250	     0.020	      54.3	      54.3	       0.0
[pyrunlim] sample:		   190.422	   190.360	     0.020	      54.3	      54.3	       0.0
[pyrunlim] sample:		   200.534	   200.470	     0.020	      54.3	      54.3	       0.0
[pyrunlim] sample:		   210.647	   210.580	     0.020	      54.3	      54.3	       0.0
[pyrunlim] sample:		   220.759	   220.690	     0.020	      54.3	      54.3	       0.0
[pyrunlim] sample:		   230.871	   230.800	     0.020	      55.0	      55.0	       0.0
[pyrunlim] sample:		   240.983	   240.920	     0.020	      55.0	      55.0	       0.0
[pyrunlim] sample:		   250.085	   250.020	     0.020	      55.0	      55.0	       0.0
[pyrunlim] sample:		   260.198	   260.130	     0.020	      55.6	      55.6	       0.0
[pyrunlim] sample:		   270.310	   270.240	     0.030	      59.4	      59.4	       0.0
[pyrunlim] sample:		   280.423	   280.350	     0.030	      59.4	      59.4	       0.0
[pyrunlim] sample:		   290.536	   290.470	     0.030	      59.4	      59.4	       0.0
[pyrunlim] sample:		   300.649	   300.580	     0.030	      59.4	      59.4	       0.0
[pyrunlim] sample:		   310.761	   310.690	     0.030	      59.4	      59.4	       0.0
[pyrunlim] sample:		   320.874	   320.800	     0.030	      59.7	      59.7	       0.0
[pyrunlim] sample:		   330.986	   330.910	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   340.087	   340.010	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   350.200	   350.130	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   360.313	   360.240	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   370.426	   370.350	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   380.536	   380.470	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   390.645	   390.570	     0.030	      62.5	      62.5	       0.0
[pyrunlim] sample:		   400.755	   400.680	     0.030	      63.5	      63.5	       0.0
[pyrunlim] sample:		   410.865	   410.790	     0.030	      63.5	      63.5	       0.0
[pyrunlim] sample:		   420.974	   420.900	     0.030	      63.5	      63.5	       0.0
[pyrunlim] sample:		   430.074	   430.000	     0.030	      63.5	      63.5	       0.0
[pyrunlim] sample:		   440.185	   440.110	     0.030	      65.1	      65.1	       0.0
[pyrunlim] sample:		   450.296	   450.220	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   460.407	   460.330	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   470.519	   470.440	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   480.630	   480.560	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   490.741	   490.670	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   500.852	   500.780	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   510.964	   510.890	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   520.064	   519.990	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   530.176	   530.100	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   540.287	   540.210	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   550.398	   550.320	     0.030	      67.4	      67.4	       0.0
[pyrunlim] sample:		   560.510	   560.430	     0.030	      67.4	      67.4	       0.0
