[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_12_4_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/12_4/12_4_n9.asp 12_4"
[pyrunlim] start:		Tue Jun 12 05:06:04 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.507	     0.010	     0.000	      10.6	       7.6	       0.0
[pyrunlim] sample:		    20.245	     4.730	     0.000	      20.7	       7.6	       0.0
[pyrunlim] sample:		    30.871	    14.250	     0.000	      25.5	      25.5	       0.0
[pyrunlim] sample:		    40.983	    24.360	     0.000	      28.6	      28.6	       0.0
[pyrunlim] sample:		    50.083	    33.460	     0.000	      30.4	      30.4	       0.0
[pyrunlim] sample:		    60.204	    41.040	     0.000	      30.4	      24.3	       0.0
[pyrunlim] sample:		    70.316	    51.150	     0.000	      30.4	      28.2	       0.0
[pyrunlim] sample:		    80.429	    61.250	     0.010	      34.9	      34.9	       0.0
[pyrunlim] sample:		    90.542	    71.360	     0.010	      34.9	      34.9	       0.0
[pyrunlim] sample:		   100.655	    81.470	     0.010	      34.9	      34.9	       0.0
[pyrunlim] sample:		   110.768	    91.590	     0.010	      34.9	      34.9	       0.0
[pyrunlim] sample:		   120.882	   101.700	     0.010	      36.7	      36.7	       0.0
[pyrunlim] sample:		   130.995	   111.810	     0.010	      36.7	      36.7	       0.0
[pyrunlim] sample:		   140.097	   120.910	     0.010	      38.0	      38.0	       0.0
[pyrunlim] sample:		   150.211	   131.020	     0.010	      38.0	      38.0	       0.0
[pyrunlim] sample:		   160.324	   141.140	     0.010	      39.3	      39.3	       0.0
[pyrunlim] sample:		   170.438	   151.250	     0.010	      39.3	      39.3	       0.0
[pyrunlim] sample:		   180.552	   161.370	     0.010	      39.3	      39.3	       0.0
[pyrunlim] sample:		   190.666	   171.480	     0.010	      41.1	      41.1	       0.0
[pyrunlim] sample:		   200.790	   178.630	     0.010	      41.1	      23.5	       0.0
[pyrunlim] sample:		   210.901	   188.740	     0.010	      41.1	      26.9	       0.0
[pyrunlim] sample:		   220.002	   197.840	     0.010	      41.1	      28.9	       0.0
[pyrunlim] sample:		   230.114	   207.950	     0.010	      41.1	      33.3	       0.0
[pyrunlim] sample:		   240.226	   218.060	     0.010	      41.1	      36.2	       0.0
[pyrunlim] sample:		   250.338	   228.170	     0.010	      41.1	      36.2	       0.0
[pyrunlim] sample:		   260.449	   238.280	     0.010	      41.6	      41.6	       0.0
[pyrunlim] sample:		   270.562	   248.400	     0.010	      41.8	      41.8	       0.0
[pyrunlim] sample:		   280.676	   258.510	     0.010	      41.8	      41.8	       0.0
[pyrunlim] sample:		   290.788	   268.620	     0.010	      41.8	      41.8	       0.0
[pyrunlim] sample:		   300.901	   278.740	     0.010	      42.3	      42.3	       0.0
[pyrunlim] sample:		   310.002	   287.840	     0.010	      42.3	      42.3	       0.0
[pyrunlim] sample:		   320.115	   297.950	     0.010	      43.4	      43.4	       0.0
[pyrunlim] sample:		   330.227	   308.060	     0.010	      43.4	      43.4	       0.0
[pyrunlim] sample:		   340.339	   318.180	     0.010	      43.4	      43.4	       0.0
[pyrunlim] sample:		   350.452	   328.290	     0.010	      43.4	      43.4	       0.0
[pyrunlim] sample:		   360.564	   338.400	     0.010	      43.6	      43.6	       0.0
[pyrunlim] sample:		   370.677	   348.510	     0.010	      44.9	      44.9	       0.0
[pyrunlim] sample:		   380.789	   358.620	     0.010	      44.9	      44.9	       0.0
[pyrunlim] sample:		   390.901	   368.730	     0.010	      45.7	      45.7	       0.0
[pyrunlim] sample:		   400.003	   377.830	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   410.117	   387.950	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   420.232	   398.060	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   430.346	   408.170	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   440.459	   418.290	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   450.573	   428.400	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   460.687	   438.520	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   470.802	   448.630	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   480.917	   458.750	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   490.020	   467.850	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   500.134	   477.960	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   510.249	   488.080	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   520.363	   498.190	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   530.477	   508.300	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   540.593	   518.420	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   550.707	   528.540	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   560.821	   538.650	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   570.935	   548.760	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   580.038	   557.860	     0.020	      59.6	      59.1	       0.0
[pyrunlim] sample:		   590.152	   567.980	     0.020	      59.6	      59.1	       0.0
[pyrunlim] sample:		   600.266	   578.090	     0.020	      59.6	      59.1	       0.0
[pyrunlim] sample:		   610.379	   588.200	     0.020	      59.6	      59.1	       0.0
[pyrunlim] sample:		   620.493	   598.320	     0.020	      59.6	      59.1	       0.0
[pyrunlim] sample:		   630.607	   608.430	     0.020	      59.6	      59.1	       0.0
[pyrunlim] sample:		   640.720	   618.540	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   650.834	   628.650	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   660.948	   638.770	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   670.052	   647.870	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   680.166	   657.990	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   690.281	   668.100	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   700.396	   678.220	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   710.510	   688.330	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   720.624	   698.450	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   730.739	   708.560	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   740.853	   718.670	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   750.967	   728.790	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   760.070	   737.890	     0.020	      64.8	      64.8	       0.0
[pyrunlim] sample:		   770.184	   748.000	     0.020	      67.7	      67.7	       0.0
[pyrunlim] sample:		   780.299	   758.120	     0.020	      67.7	      67.7	       0.0
[pyrunlim] sample:		   790.414	   768.230	     0.020	      67.7	      67.7	       0.0
[pyrunlim] sample:		   800.529	   778.350	     0.020	      67.7	      67.7	       0.0
[pyrunlim] sample:		   810.645	   788.460	     0.020	      67.7	      67.7	       0.0
[pyrunlim] sample:		   820.760	   798.580	     0.020	      67.7	      67.7	       0.0
