[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_12_4_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/12_4/12_4_n3.asp 12_4"
[pyrunlim] start:		Tue Jun 12 05:37:00 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.307	    10.270	     0.000	      32.1	      32.1	       0.0
[pyrunlim] sample:		    20.010	    19.970	     0.000	      32.1	      32.1	       0.0
[pyrunlim] sample:		    30.633	    30.600	     0.000	      32.4	      32.4	       0.0
[pyrunlim] sample:		    40.745	    40.710	     0.000	      36.0	      36.0	       0.0
[pyrunlim] sample:		    50.857	    50.820	     0.000	      37.8	      37.8	       0.0
[pyrunlim] sample:		    60.971	    60.930	     0.000	      37.8	      37.8	       0.0
[pyrunlim] sample:		    70.073	    70.030	     0.000	      38.3	      38.3	       0.0
[pyrunlim] sample:		    80.187	    80.140	     0.000	      41.9	      41.9	       0.0
[pyrunlim] sample:		    90.301	    90.260	     0.000	      43.2	      43.2	       0.0
[pyrunlim] sample:		   100.417	   100.370	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   110.531	   110.490	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   120.645	   120.600	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   130.759	   130.710	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   140.874	   140.830	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   150.988	   150.940	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   160.090	   160.040	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   170.205	   170.160	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   180.320	   180.270	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   190.435	   190.390	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   200.550	   200.500	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   210.666	   210.620	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   220.781	   220.740	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   230.895	   230.850	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   241.010	   240.960	     0.000	      47.3	      47.3	       0.0
[pyrunlim] sample:		   250.113	   250.060	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   260.228	   260.180	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   270.343	   270.290	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   280.459	   280.410	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   290.575	   290.520	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   300.690	   300.640	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   310.806	   310.750	     0.010	      50.2	      50.2	       0.0
[pyrunlim] sample:		   320.920	   320.870	     0.010	      50.3	      50.3	       0.0
[pyrunlim] sample:		   330.024	   329.970	     0.010	      50.3	      50.3	       0.0
[pyrunlim] sample:		   340.139	   340.080	     0.010	      54.1	      54.1	       0.0
[pyrunlim] sample:		   350.256	   350.190	     0.010	      54.1	      54.1	       0.0
[pyrunlim] sample:		   360.371	   360.310	     0.010	      54.1	      54.1	       0.0
[pyrunlim] sample:		   370.485	   370.430	     0.010	      56.4	      56.4	       0.0
[pyrunlim] sample:		   380.601	   380.540	     0.010	      59.3	      59.3	       0.0
[pyrunlim] sample:		   390.717	   390.660	     0.010	      59.3	      59.3	       0.0
[pyrunlim] sample:		   400.834	   400.770	     0.010	      59.3	      59.3	       0.0
[pyrunlim] sample:		   410.952	   410.890	     0.010	      59.3	      59.3	       0.0
[pyrunlim] sample:		   420.056	   419.990	     0.010	      62.1	      62.1	       0.0
[pyrunlim] sample:		   430.173	   430.110	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   440.290	   440.230	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   450.407	   450.340	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   460.524	   460.460	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   470.642	   470.580	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   480.759	   480.700	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   490.877	   490.820	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   500.995	   500.930	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   510.100	   510.040	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   520.218	   520.150	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   530.337	   530.270	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   540.454	   540.390	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   550.572	   550.510	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   560.689	   560.630	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   570.804	   570.740	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   580.920	   580.850	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   590.023	   589.960	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   600.138	   600.070	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   610.253	   610.190	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   620.368	   620.300	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   630.483	   630.420	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   640.598	   640.530	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   650.714	   650.650	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   660.828	   660.760	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   670.944	   670.880	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   680.048	   679.980	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   690.164	   690.100	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   700.279	   700.210	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   710.393	   710.330	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   720.508	   720.440	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   730.623	   730.560	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   740.737	   740.670	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   750.852	   750.780	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   760.967	   760.900	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   770.072	   770.000	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   780.187	   780.120	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   790.303	   790.230	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   800.418	   800.350	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   810.533	   810.470	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   820.649	   820.580	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   830.765	   830.700	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   840.879	   840.810	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   850.995	   850.930	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   860.099	   860.030	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   870.214	   870.140	     0.010	      65.5	      65.5	       0.0
[pyrunlim] sample:		   880.329	   880.260	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   890.445	   890.370	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   900.560	   900.480	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   910.677	   910.600	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   920.792	   920.720	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   930.908	   930.830	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   940.011	   939.940	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   950.126	   950.050	     0.020	      65.5	      65.5	       0.0
[pyrunlim] sample:		   960.243	   960.170	     0.020	      65.5	      65.5	       0.0
