[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_12_4_n2 /home/emarolab/ASP/CAPF/ASP/clingo/data/12_4/12_4_n2.asp 12_4"
[pyrunlim] start:		Tue Jun 12 08:38:29 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.512	     0.000	     0.000	       9.2	       9.2	       0.0
[pyrunlim] sample:		    20.278	     3.670	     0.000	      22.6	      22.6	       0.0
[pyrunlim] sample:		    30.900	    14.290	     0.000	      25.9	      25.9	       0.0
[pyrunlim] sample:		    40.012	    20.700	     0.000	      25.9	      25.2	       0.0
[pyrunlim] sample:		    50.123	    30.810	     0.000	      29.9	      29.9	       0.0
[pyrunlim] sample:		    60.235	    40.920	     0.000	      30.9	      30.9	       0.0
[pyrunlim] sample:		    70.347	    51.030	     0.000	      31.9	      31.9	       0.0
[pyrunlim] sample:		    80.459	    61.140	     0.010	      32.2	      32.2	       0.0
[pyrunlim] sample:		    90.571	    71.250	     0.010	      34.5	      34.5	       0.0
[pyrunlim] sample:		   100.682	    81.360	     0.010	      34.8	      34.8	       0.0
[pyrunlim] sample:		   110.795	    91.470	     0.010	      34.8	      34.8	       0.0
[pyrunlim] sample:		   120.907	   101.580	     0.010	      35.8	      35.8	       0.0
[pyrunlim] sample:		   130.008	   110.680	     0.010	      35.8	      35.8	       0.0
[pyrunlim] sample:		   140.128	   118.740	     0.020	      35.8	      25.9	       0.0
[pyrunlim] sample:		   150.240	   128.840	     0.020	      35.8	      30.0	       0.0
[pyrunlim] sample:		   160.352	   138.950	     0.020	      35.8	      35.7	       0.0
[pyrunlim] sample:		   170.465	   149.060	     0.020	      35.8	      35.7	       0.0
[pyrunlim] sample:		   180.578	   159.170	     0.020	      36.2	      36.2	       0.0
[pyrunlim] sample:		   190.690	   169.290	     0.020	      37.2	      37.2	       0.0
[pyrunlim] sample:		   200.804	   179.400	     0.020	      40.3	      40.3	       0.0
[pyrunlim] sample:		   210.917	   189.510	     0.020	      42.9	      42.9	       0.0
[pyrunlim] sample:		   220.019	   198.620	     0.020	      42.9	      42.9	       0.0
[pyrunlim] sample:		   230.133	   208.730	     0.020	      43.4	      43.4	       0.0
[pyrunlim] sample:		   240.246	   218.850	     0.020	      43.6	      43.6	       0.0
