[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_10_8_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/10_8/10_8_n9.asp 10_8"
[pyrunlim] start:		Fri Jun  8 13:04:45 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.475	     0.140	     0.000	      28.1	      28.1	       0.0
[pyrunlim] sample:		    20.233	     3.130	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		    30.861	    11.420	     0.000	      44.5	      44.5	       0.0
[pyrunlim] sample:		    40.969	    21.530	     0.000	      44.5	      44.5	       0.0
[pyrunlim] sample:		    50.070	    28.210	     0.000	      49.1	      49.1	       0.0
[pyrunlim] sample:		    60.179	    38.330	     0.000	      49.1	      49.1	       0.0
[pyrunlim] sample:		    70.288	    48.430	     0.000	      49.1	      49.1	       0.0
[pyrunlim] sample:		    80.396	    58.540	     0.000	      49.1	      49.1	       0.0
[pyrunlim] sample:		    90.505	    68.650	     0.000	      49.1	      49.1	       0.0
[pyrunlim] sample:		   100.613	    78.760	     0.000	      49.1	      49.1	       0.0
[pyrunlim] sample:		   110.737	    86.670	     0.010	      53.2	      53.2	       0.0
[pyrunlim] sample:		   120.845	    96.770	     0.010	      53.2	      53.2	       0.0
[pyrunlim] sample:		   130.954	   106.880	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   140.052	   115.980	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   150.161	   126.090	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   160.271	   136.200	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   170.379	   146.310	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   180.488	   156.420	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   190.597	   166.530	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   200.706	   176.630	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   210.815	   186.740	     0.010	      57.3	      57.3	       0.0
[pyrunlim] sample:		   220.924	   196.850	     0.010	      57.3	      57.3	       0.0
[pyrunlim] sample:		   230.023	   205.950	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   240.133	   216.060	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   250.243	   226.170	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   260.352	   236.280	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   270.462	   246.390	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   280.573	   256.500	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   290.683	   266.610	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   300.793	   276.720	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   310.904	   286.830	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   320.003	   295.930	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   330.113	   306.040	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   340.224	   316.150	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   350.334	   326.260	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   360.444	   336.370	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   370.555	   346.480	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   380.665	   356.590	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   390.775	   366.700	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   400.886	   376.810	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   410.996	   386.920	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   420.096	   396.020	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   430.206	   406.130	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   440.316	   416.240	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   450.427	   426.350	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   460.537	   436.460	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   470.647	   446.570	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   480.757	   456.680	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   490.867	   466.790	     0.010	      67.9	      67.9	       0.0
[pyrunlim] sample:		   500.978	   476.900	     0.010	      68.7	      68.7	       0.0
[pyrunlim] sample:		   510.078	   486.000	     0.010	      68.7	      68.7	       0.0
[pyrunlim] sample:		   520.189	   496.110	     0.010	      68.7	      68.7	       0.0
[pyrunlim] sample:		   530.298	   506.220	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   540.408	   516.330	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   550.518	   526.440	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   560.627	   536.550	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   570.737	   546.660	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   580.847	   556.770	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   590.957	   566.870	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   600.056	   575.970	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   610.166	   586.080	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   620.276	   596.190	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   630.386	   606.300	     0.010	      72.0	      72.0	       0.0
[pyrunlim] sample:		   640.496	   616.410	     0.010	      72.0	      72.0	       0.0
