[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_6_n1 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_6/8_6_n1.asp 8_6"
[pyrunlim] start:		Fri Jun  8 23:01:38 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.017	     0.010	     0.000	       7.6	       7.6	       0.0
[pyrunlim] sample:		    20.291	     3.740	     0.000	      22.0	      22.0	       0.0
[pyrunlim] sample:		    30.925	    12.330	     0.010	      24.9	      24.9	       0.0
[pyrunlim] sample:		    40.031	    20.420	     0.010	      25.5	       7.6	       0.0
[pyrunlim] sample:		    50.148	    29.080	     0.010	      28.8	      28.8	       0.0
[pyrunlim] sample:		    60.260	    39.190	     0.010	      30.1	      30.1	       0.0
[pyrunlim] sample:		    70.373	    49.310	     0.010	      37.8	      37.8	       0.0
[pyrunlim] sample:		    80.487	    59.420	     0.010	      37.8	      37.8	       0.0
[pyrunlim] sample:		    90.600	    69.530	     0.010	      37.8	      37.8	       0.0
[pyrunlim] sample:		   100.713	    79.650	     0.010	      42.2	      42.2	       0.0
[pyrunlim] sample:		   110.827	    89.760	     0.010	      42.2	      42.2	       0.0
[pyrunlim] sample:		   120.941	    99.870	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   130.044	   108.970	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   140.157	   119.090	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   150.270	   129.200	     0.010	      46.6	      46.6	       0.0
[pyrunlim] sample:		   160.384	   139.310	     0.010	      46.6	      46.6	       0.0
[pyrunlim] sample:		   170.502	   149.430	     0.010	      46.6	      46.6	       0.0
[pyrunlim] sample:		   180.616	   159.550	     0.010	      46.6	      46.6	       0.0
[pyrunlim] sample:		   190.730	   169.660	     0.010	      46.6	      46.6	       0.0
[pyrunlim] sample:		   200.843	   179.760	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   210.958	   189.880	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   220.061	   198.980	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   230.175	   209.090	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   240.289	   219.210	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   250.406	   229.320	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   260.522	   239.440	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   270.637	   249.560	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   280.752	   259.670	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   290.867	   269.780	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   300.982	   279.900	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   310.086	   289.000	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   320.201	   299.120	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   330.316	   309.230	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   340.432	   319.350	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   350.546	   329.460	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   360.661	   339.580	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   370.776	   349.690	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   380.890	   359.810	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   391.004	   369.920	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   400.108	   379.020	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   410.223	   389.140	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   420.338	   399.250	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   430.452	   409.370	     0.020	      53.6	      53.6	       0.0
[pyrunlim] sample:		   440.568	   419.480	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   450.683	   429.590	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   460.799	   439.710	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   470.914	   449.830	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   480.018	   458.930	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   490.134	   469.050	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   500.250	   479.160	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   510.367	   489.280	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   520.483	   499.390	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   530.599	   509.510	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   540.715	   519.620	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   550.830	   529.740	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   560.945	   539.860	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   570.049	   548.960	     0.030	      55.6	      55.6	       0.0
[pyrunlim] sample:		   580.162	   559.070	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   590.275	   569.180	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   600.388	   579.300	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   610.501	   589.410	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   620.613	   599.520	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   630.726	   609.630	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   640.839	   619.750	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   650.953	   629.860	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   660.054	   638.960	     0.030	      58.7	      58.7	       0.0
[pyrunlim] sample:		   670.167	   649.070	     0.030	      58.7	      58.7	       0.0
