[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_6_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_6/7_6_n6.asp 7_6"
[pyrunlim] start:		Fri Jun  8 16:37:31 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.005	     0.010	     0.000	      14.9	       9.2	       0.0
[pyrunlim] sample:		    20.291	     1.370	     0.000	      22.9	      22.9	       0.0
[pyrunlim] sample:		    30.918	     9.250	     0.000	      24.2	      23.8	       0.0
[pyrunlim] sample:		    40.015	    18.350	     0.000	      24.8	      24.8	       0.0
[pyrunlim] sample:		    50.122	    28.460	     0.000	      26.6	      26.6	       0.0
[pyrunlim] sample:		    60.229	    38.570	     0.000	      28.4	      28.4	       0.0
[pyrunlim] sample:		    70.344	    45.860	     0.000	      28.4	      25.2	       0.0
[pyrunlim] sample:		    80.453	    55.970	     0.000	      29.1	      29.1	       0.0
[pyrunlim] sample:		    90.561	    66.080	     0.000	      31.4	      31.4	       0.0
[pyrunlim] sample:		   100.670	    76.180	     0.000	      33.5	      33.5	       0.0
[pyrunlim] sample:		   110.778	    86.290	     0.000	      33.7	      33.7	       0.0
[pyrunlim] sample:		   120.886	    96.400	     0.000	      33.7	      33.7	       0.0
[pyrunlim] sample:		   130.993	   106.510	     0.000	      33.7	      33.7	       0.0
[pyrunlim] sample:		   140.091	   115.610	     0.000	      33.7	      33.7	       0.0
[pyrunlim] sample:		   150.199	   125.720	     0.000	      35.8	      35.8	       0.0
[pyrunlim] sample:		   160.309	   135.820	     0.000	      35.8	      35.8	       0.0
[pyrunlim] sample:		   170.418	   145.930	     0.000	      35.8	      35.8	       0.0
[pyrunlim] sample:		   180.527	   156.040	     0.000	      35.8	      35.8	       0.0
[pyrunlim] sample:		   190.636	   166.150	     0.000	      36.8	      36.8	       0.0
[pyrunlim] sample:		   200.746	   176.260	     0.000	      37.1	      37.1	       0.0
[pyrunlim] sample:		   210.855	   186.370	     0.000	      37.1	      37.1	       0.0
[pyrunlim] sample:		   220.964	   196.480	     0.000	      39.2	      39.2	       0.0
[pyrunlim] sample:		   230.063	   205.580	     0.000	      39.2	      39.2	       0.0
[pyrunlim] sample:		   240.173	   215.690	     0.000	      39.2	      39.2	       0.0
[pyrunlim] sample:		   250.282	   225.790	     0.000	      40.4	      40.4	       0.0
[pyrunlim] sample:		   260.390	   235.900	     0.000	      40.4	      40.4	       0.0
[pyrunlim] sample:		   270.499	   246.010	     0.000	      40.4	      40.4	       0.0
[pyrunlim] sample:		   280.608	   256.120	     0.000	      40.4	      40.4	       0.0
[pyrunlim] sample:		   290.716	   266.230	     0.000	      40.4	      40.4	       0.0
[pyrunlim] sample:		   300.832	   273.320	     0.000	      40.4	      26.4	       0.0
[pyrunlim] sample:		   310.938	   283.420	     0.000	      40.4	      38.5	       0.0
[pyrunlim] sample:		   320.036	   292.510	     0.000	      40.4	      40.3	       0.0
[pyrunlim] sample:		   330.146	   302.620	     0.000	      40.4	      40.3	       0.0
[pyrunlim] sample:		   340.255	   312.730	     0.000	      40.4	      40.3	       0.0
[pyrunlim] sample:		   350.364	   322.840	     0.000	      40.4	      40.3	       0.0
[pyrunlim] sample:		   360.472	   332.950	     0.000	      42.4	      42.4	       0.0
[pyrunlim] sample:		   370.581	   343.060	     0.000	      42.4	      42.4	       0.0
[pyrunlim] sample:		   380.691	   353.170	     0.000	      42.4	      42.4	       0.0
[pyrunlim] sample:		   390.800	   363.280	     0.000	      42.4	      42.4	       0.0
[pyrunlim] sample:		   400.908	   373.380	     0.010	      45.2	      45.2	       0.0
[pyrunlim] sample:		   410.006	   382.470	     0.010	      45.2	      45.2	       0.0
[pyrunlim] sample:		   420.114	   392.580	     0.010	      45.2	      45.2	       0.0
[pyrunlim] sample:		   430.223	   402.690	     0.010	      46.2	      46.2	       0.0
[pyrunlim] sample:		   440.333	   412.800	     0.010	      46.2	      46.2	       0.0
[pyrunlim] sample:		   450.442	   422.910	     0.010	      46.2	      46.2	       0.0
[pyrunlim] sample:		   460.551	   433.020	     0.010	      46.7	      46.7	       0.0
[pyrunlim] sample:		   470.660	   443.130	     0.010	      46.7	      46.7	       0.0
[pyrunlim] sample:		   480.770	   453.240	     0.010	      46.7	      46.7	       0.0
[pyrunlim] sample:		   490.879	   463.350	     0.010	      46.7	      46.7	       0.0
[pyrunlim] sample:		   500.989	   473.460	     0.010	      47.8	      47.8	       0.0
[pyrunlim] sample:		   510.087	   482.550	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   520.197	   492.660	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   530.306	   502.770	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   540.416	   512.880	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   550.525	   522.990	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   560.636	   533.100	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   570.746	   543.210	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   580.856	   553.320	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   590.965	   563.430	     0.010	      49.6	      49.6	       0.0
[pyrunlim] sample:		   600.064	   572.520	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   610.173	   582.630	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   620.283	   592.740	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   630.393	   602.850	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   640.503	   612.960	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   650.613	   623.070	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   660.723	   633.180	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   670.834	   643.290	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   680.944	   653.400	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   690.043	   662.500	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   700.152	   672.610	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   710.262	   682.720	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   720.373	   692.830	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   730.483	   702.940	     0.010	      54.2	      54.2	       0.0
[pyrunlim] sample:		   740.593	   713.050	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   750.703	   723.160	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   760.814	   733.270	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   770.925	   743.380	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   780.024	   752.480	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   790.133	   762.590	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   800.244	   772.700	     0.010	      54.5	      54.5	       0.0
[pyrunlim] sample:		   810.355	   782.810	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   820.465	   792.920	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   830.575	   803.030	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   840.686	   813.140	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   850.796	   823.250	     0.010	      55.8	      55.8	       0.0
[pyrunlim] sample:		   860.907	   833.360	     0.010	      58.3	      58.3	       0.0
[pyrunlim] sample:		   870.006	   842.460	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   880.116	   852.570	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   890.226	   862.680	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   900.336	   872.790	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   910.447	   882.900	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   920.558	   893.010	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   930.668	   903.120	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   940.779	   913.230	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   950.889	   923.340	     0.010	      58.6	      58.6	       0.0
[pyrunlim] sample:		   960.999	   933.450	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		   970.097	   942.550	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		   980.208	   952.660	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		   990.318	   962.770	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1000.430	   972.880	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1010.542	   982.990	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1020.653	   993.110	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1030.765	  1003.220	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1040.876	  1013.330	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1050.986	  1023.440	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1060.087	  1032.540	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1070.197	  1042.650	     0.010	      59.6	      59.6	       0.0
[pyrunlim] sample:		  1080.309	  1052.760	     0.010	      59.9	      59.9	       0.0
[pyrunlim] sample:		  1090.420	  1062.870	     0.010	      59.9	      59.9	       0.0
