[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_8_n4 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_8/8_8_n4.asp 8_8"
[pyrunlim] start:		Fri Jun  8 02:00:39 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.499	     0.000	     0.000	       7.5	       7.5	       0.0
[pyrunlim] sample:		    20.260	     3.660	     0.000	      30.6	      30.6	       0.0
[pyrunlim] sample:		    30.890	    12.050	     0.000	      33.3	      33.3	       0.0
[pyrunlim] sample:		    40.997	    22.150	     0.000	      33.3	      33.3	       0.0
[pyrunlim] sample:		    50.104	    28.420	     0.000	      33.3	      31.4	       0.0
[pyrunlim] sample:		    60.212	    38.520	     0.010	      36.3	      36.3	       0.0
[pyrunlim] sample:		    70.320	    48.620	     0.010	      41.2	      41.2	       0.0
[pyrunlim] sample:		    80.427	    58.730	     0.010	      41.2	      41.2	       0.0
[pyrunlim] sample:		    90.535	    68.840	     0.010	      41.2	      41.2	       0.0
[pyrunlim] sample:		   100.644	    78.940	     0.010	      41.2	      41.2	       0.0
[pyrunlim] sample:		   110.752	    89.050	     0.010	      41.5	      41.5	       0.0
[pyrunlim] sample:		   120.860	    99.160	     0.010	      41.5	      41.5	       0.0
[pyrunlim] sample:		   130.969	   109.260	     0.010	      45.1	      45.1	       0.0
[pyrunlim] sample:		   140.067	   118.360	     0.010	      45.1	      45.1	       0.0
[pyrunlim] sample:		   150.176	   128.470	     0.010	      45.8	      45.8	       0.0
[pyrunlim] sample:		   160.285	   138.580	     0.010	      46.1	      46.1	       0.0
[pyrunlim] sample:		   170.393	   148.690	     0.010	      46.1	      46.1	       0.0
[pyrunlim] sample:		   180.502	   158.800	     0.010	      46.1	      46.1	       0.0
[pyrunlim] sample:		   190.611	   168.910	     0.010	      46.1	      46.1	       0.0
[pyrunlim] sample:		   200.719	   179.010	     0.020	      51.5	      51.5	       0.0
[pyrunlim] sample:		   210.828	   189.120	     0.020	      54.1	      54.1	       0.0
[pyrunlim] sample:		   220.947	   196.830	     0.030	      54.1	      39.8	       0.0
[pyrunlim] sample:		   230.046	   205.930	     0.030	      54.1	      40.0	       0.0
[pyrunlim] sample:		   240.156	   216.040	     0.030	      54.1	      45.9	       0.0
[pyrunlim] sample:		   250.265	   226.150	     0.030	      54.1	      45.9	       0.0
[pyrunlim] sample:		   260.375	   236.260	     0.030	      54.1	      45.9	       0.0
[pyrunlim] sample:		   270.486	   246.370	     0.030	      54.1	      47.5	       0.0
[pyrunlim] sample:		   280.596	   256.470	     0.030	      54.1	      53.7	       0.0
[pyrunlim] sample:		   290.706	   266.580	     0.040	      57.8	      57.8	       0.0
[pyrunlim] sample:		   300.817	   276.690	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   310.928	   286.800	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   320.028	   295.900	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   330.140	   306.010	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   340.250	   316.120	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   350.361	   326.230	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   360.472	   336.340	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   370.582	   346.450	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   380.692	   356.560	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   390.803	   366.680	     0.040	      60.9	      60.9	       0.0
[pyrunlim] sample:		   400.913	   376.780	     0.040	      63.0	      63.0	       0.0
[pyrunlim] sample:		   410.012	   385.880	     0.040	      66.6	      66.6	       0.0
[pyrunlim] sample:		   420.123	   395.990	     0.040	      66.6	      66.6	       0.0
[pyrunlim] sample:		   430.234	   406.100	     0.040	      72.0	      72.0	       0.0
[pyrunlim] sample:		   440.345	   416.210	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   450.457	   426.320	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   460.568	   436.430	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   470.680	   446.550	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   480.792	   456.660	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   490.903	   466.770	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   500.004	   475.870	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   510.116	   485.980	     0.040	      72.8	      72.8	       0.0
[pyrunlim] sample:		   520.228	   496.090	     0.040	      72.8	      72.8	       0.0
