[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_8_n1 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_8/8_8_n1.asp 8_8"
[pyrunlim] start:		Thu Jun  7 23:59:35 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.003	     0.000	     0.010	       7.8	       7.8	       0.0
[pyrunlim] sample:		    20.298	     1.070	     0.010	      33.6	      33.6	       0.0
[pyrunlim] sample:		    30.928	     9.240	     0.010	      36.7	      36.7	       0.0
[pyrunlim] sample:		    40.032	    15.340	     0.010	      39.7	      39.7	       0.0
[pyrunlim] sample:		    50.138	    25.450	     0.010	      39.7	      39.7	       0.0
[pyrunlim] sample:		    60.244	    35.550	     0.010	      39.7	      39.7	       0.0
[pyrunlim] sample:		    70.351	    45.660	     0.010	      39.9	      39.9	       0.0
[pyrunlim] sample:		    80.457	    55.770	     0.010	      39.9	      39.9	       0.0
[pyrunlim] sample:		    90.563	    65.870	     0.010	      39.9	      39.9	       0.0
[pyrunlim] sample:		   100.678	    73.050	     0.020	      42.4	      42.4	       0.0
[pyrunlim] sample:		   110.784	    83.160	     0.020	      42.4	      42.4	       0.0
[pyrunlim] sample:		   120.889	    93.260	     0.020	      42.4	      42.4	       0.0
[pyrunlim] sample:		   130.994	   103.370	     0.020	      42.6	      42.6	       0.0
[pyrunlim] sample:		   140.090	   112.460	     0.020	      48.6	      48.6	       0.0
[pyrunlim] sample:		   150.196	   122.570	     0.020	      48.6	      48.6	       0.0
[pyrunlim] sample:		   160.303	   132.680	     0.020	      48.6	      48.6	       0.0
[pyrunlim] sample:		   170.410	   142.780	     0.020	      48.6	      48.6	       0.0
[pyrunlim] sample:		   180.517	   152.890	     0.020	      54.5	      54.5	       0.0
[pyrunlim] sample:		   190.624	   163.000	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   200.732	   173.100	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   210.840	   183.210	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   220.949	   193.320	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   230.046	   202.420	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   240.155	   212.530	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   250.263	   222.630	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   260.371	   232.740	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   270.480	   242.850	     0.020	      55.8	      55.8	       0.0
[pyrunlim] sample:		   280.588	   252.960	     0.020	      56.3	      56.3	       0.0
[pyrunlim] sample:		   290.696	   263.070	     0.020	      56.3	      56.3	       0.0
[pyrunlim] sample:		   300.804	   273.170	     0.020	      56.3	      56.3	       0.0
[pyrunlim] sample:		   310.913	   283.290	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   320.010	   292.380	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   330.118	   302.490	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   340.227	   312.600	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   350.335	   322.700	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   360.443	   332.810	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   370.552	   342.920	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   380.661	   353.030	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   390.769	   363.140	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   400.878	   373.250	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   410.987	   383.360	     0.020	      59.6	      59.6	       0.0
[pyrunlim] sample:		   420.094	   390.310	     0.030	      59.6	      45.3	       0.0
[pyrunlim] sample:		   430.201	   400.420	     0.030	      59.6	      45.6	       0.0
[pyrunlim] sample:		   440.309	   410.530	     0.030	      59.6	      47.4	       0.0
[pyrunlim] sample:		   450.416	   420.630	     0.030	      59.6	      47.6	       0.0
[pyrunlim] sample:		   460.524	   430.740	     0.030	      59.6	      49.4	       0.0
[pyrunlim] sample:		   470.632	   440.850	     0.030	      59.6	      49.4	       0.0
[pyrunlim] sample:		   480.739	   450.950	     0.030	      59.6	      49.4	       0.0
[pyrunlim] sample:		   490.847	   461.060	     0.030	      59.6	      49.4	       0.0
[pyrunlim] sample:		   500.955	   471.170	     0.030	      59.6	      49.4	       0.0
[pyrunlim] sample:		   510.052	   480.270	     0.030	      59.6	      49.4	       0.0
[pyrunlim] sample:		   520.161	   490.380	     0.030	      59.6	      52.8	       0.0
[pyrunlim] sample:		   530.269	   500.480	     0.030	      59.6	      52.8	       0.0
[pyrunlim] sample:		   540.378	   510.590	     0.030	      59.6	      52.8	       0.0
[pyrunlim] sample:		   550.486	   520.700	     0.030	      59.6	      52.8	       0.0
[pyrunlim] sample:		   560.594	   530.810	     0.030	      59.6	      53.8	       0.0
[pyrunlim] sample:		   570.702	   540.920	     0.030	      59.6	      53.8	       0.0
[pyrunlim] sample:		   580.811	   551.020	     0.030	      59.6	      53.8	       0.0
[pyrunlim] sample:		   590.920	   561.130	     0.030	      59.6	      53.8	       0.0
[pyrunlim] sample:		   600.018	   570.230	     0.030	      59.6	      53.8	       0.0
[pyrunlim] sample:		   610.126	   580.330	     0.030	      59.6	      55.9	       0.0
