[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_6_12_n8 /home/emarolab/ASP/CAPF/ASP/clingo/data/6_12/6_12_n8.asp 6_12"
[pyrunlim] start:		Sat Jun  9 23:37:16 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.507	     0.160	     0.000	      27.1	      27.1	       0.0
[pyrunlim] sample:		    20.305	     0.450	     0.010	      35.9	       7.7	       0.0
[pyrunlim] sample:		    30.963	     4.440	     0.040	      57.4	      57.4	       0.0
[pyrunlim] sample:		    40.075	    10.830	     0.040	      57.4	      44.0	       0.0
[pyrunlim] sample:		    50.192	    20.940	     0.050	      62.4	      62.4	       0.0
[pyrunlim] sample:		    60.316	    29.030	     0.050	      62.4	       7.7	       0.0
[pyrunlim] sample:		    70.431	    38.550	     0.080	      66.4	      66.4	       0.0
[pyrunlim] sample:		    80.547	    48.660	     0.080	      66.4	      66.4	       0.0
[pyrunlim] sample:		    90.662	    58.780	     0.080	      66.4	      66.4	       0.0
[pyrunlim] sample:		   100.783	    65.970	     0.080	      70.8	      70.8	       0.0
[pyrunlim] sample:		   110.899	    76.090	     0.080	      70.8	      70.8	       0.0
[pyrunlim] sample:		   120.002	    85.190	     0.080	      70.8	      70.8	       0.0
[pyrunlim] sample:		   130.117	    95.300	     0.080	      70.8	      70.8	       0.0
[pyrunlim] sample:		   140.232	   105.420	     0.080	      70.8	      70.8	       0.0
[pyrunlim] sample:		   150.347	   115.530	     0.080	      71.0	      71.0	       0.0
[pyrunlim] sample:		   160.461	   125.650	     0.080	      71.0	      71.0	       0.0
[pyrunlim] sample:		   170.576	   135.760	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   180.691	   145.880	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   190.805	   155.990	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   200.921	   166.110	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   210.024	   175.210	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   220.140	   185.320	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   230.255	   195.440	     0.080	      71.3	      71.3	       0.0
[pyrunlim] sample:		   240.369	   205.550	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   250.485	   215.670	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   260.600	   225.780	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   270.715	   235.900	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   280.830	   246.010	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   290.945	   256.130	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   300.049	   265.230	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   310.164	   275.350	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   320.279	   285.460	     0.080	      71.8	      71.8	       0.0
[pyrunlim] sample:		   330.403	   293.170	     0.100	      75.2	      75.2	       0.0
[pyrunlim] sample:		   340.519	   303.280	     0.100	      75.2	      75.2	       0.0
[pyrunlim] sample:		   350.636	   313.400	     0.100	      75.2	      75.2	       0.0
[pyrunlim] sample:		   360.752	   323.520	     0.100	      75.2	      75.2	       0.0
[pyrunlim] sample:		   370.869	   333.630	     0.100	      75.2	      75.2	       0.0
[pyrunlim] sample:		   380.986	   343.750	     0.100	      75.2	      75.2	       0.0
[pyrunlim] sample:		   390.092	   352.850	     0.100	      75.7	      75.7	       0.0
[pyrunlim] sample:		   400.208	   362.970	     0.100	      75.7	      75.7	       0.0
[pyrunlim] sample:		   410.325	   373.090	     0.100	      75.7	      75.7	       0.0
[pyrunlim] sample:		   420.441	   383.210	     0.100	      75.7	      75.7	       0.0
[pyrunlim] sample:		   430.558	   393.320	     0.100	      75.7	      75.7	       0.0
[pyrunlim] sample:		   440.675	   403.440	     0.100	      75.7	      75.7	       0.0
[pyrunlim] sample:		   450.792	   413.550	     0.100	      76.0	      76.0	       0.0
[pyrunlim] sample:		   460.909	   423.670	     0.100	      76.2	      76.2	       0.0
[pyrunlim] sample:		   470.014	   432.770	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   480.131	   442.890	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   490.248	   453.010	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   500.365	   463.120	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   510.482	   473.240	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   520.600	   483.360	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   530.717	   493.480	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   540.834	   503.590	     0.110	      76.5	      76.5	       0.0
[pyrunlim] sample:		   550.951	   513.710	     0.110	      77.3	      77.3	       0.0
[pyrunlim] sample:		   560.055	   522.810	     0.110	      77.3	      77.3	       0.0
