[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_8_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_8/7_8_n3.asp 7_8"
[pyrunlim] start:		Thu Jun  7 18:53:38 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.451	     0.010	     0.000	       7.5	       7.5	       0.0
[pyrunlim] sample:		    20.216	     2.540	     0.010	      26.7	       7.5	       0.0
[pyrunlim] sample:		    30.838	    10.860	     0.010	      29.0	       7.5	       0.0
[pyrunlim] sample:		    40.952	    18.970	     0.010	      31.1	      31.1	       0.0
[pyrunlim] sample:		    50.049	    28.060	     0.010	      32.9	      32.9	       0.0
[pyrunlim] sample:		    60.156	    38.170	     0.010	      33.2	      33.2	       0.0
[pyrunlim] sample:		    70.275	    46.050	     0.020	      33.2	      33.2	       0.0
[pyrunlim] sample:		    80.382	    56.160	     0.020	      34.2	      34.2	       0.0
[pyrunlim] sample:		    90.489	    66.260	     0.020	      40.7	      40.7	       0.0
[pyrunlim] sample:		   100.596	    76.370	     0.020	      40.7	      38.7	       0.0
[pyrunlim] sample:		   110.704	    86.480	     0.020	      42.3	      42.3	       0.0
[pyrunlim] sample:		   120.813	    96.580	     0.020	      43.0	      43.0	       0.0
[pyrunlim] sample:		   130.920	   106.690	     0.020	      43.0	      43.0	       0.0
[pyrunlim] sample:		   140.017	   115.790	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   150.125	   125.900	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   160.232	   136.000	     0.020	      47.2	      47.2	       0.0
[pyrunlim] sample:		   170.340	   146.110	     0.020	      47.2	      47.2	       0.0
[pyrunlim] sample:		   180.448	   156.220	     0.020	      50.8	      50.8	       0.0
[pyrunlim] sample:		   190.556	   166.330	     0.020	      50.8	      50.8	       0.0
[pyrunlim] sample:		   200.663	   176.430	     0.020	      50.8	      50.8	       0.0
[pyrunlim] sample:		   210.771	   186.540	     0.020	      50.8	      50.8	       0.0
[pyrunlim] sample:		   220.879	   196.650	     0.020	      50.8	      50.8	       0.0
[pyrunlim] sample:		   230.986	   206.760	     0.020	      50.8	      50.8	       0.0
[pyrunlim] sample:		   240.083	   215.850	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   250.191	   225.960	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   260.299	   236.070	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   270.407	   246.180	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   280.515	   256.290	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   290.623	   266.390	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   300.732	   276.500	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   310.840	   286.610	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   320.948	   296.710	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   330.045	   305.810	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   340.153	   315.920	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   350.261	   326.020	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   360.370	   336.140	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   370.478	   346.240	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   380.586	   356.350	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   390.693	   366.460	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   400.801	   376.560	     0.020	      55.7	      55.7	       0.0
[pyrunlim] sample:		   410.908	   386.670	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   420.005	   395.770	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   430.114	   405.880	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   440.222	   415.990	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   450.330	   426.100	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   460.438	   436.200	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   470.547	   446.310	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   480.656	   456.420	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   490.765	   466.530	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   500.873	   476.630	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   510.981	   486.740	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   520.077	   495.840	     0.020	      58.3	      58.3	       0.0
[pyrunlim] sample:		   530.186	   505.950	     0.020	      58.3	      58.3	       0.0
[pyrunlim] sample:		   540.305	   513.720	     0.020	      58.3	      35.6	       0.0
[pyrunlim] sample:		   550.412	   523.820	     0.020	      58.3	      40.8	       0.0
[pyrunlim] sample:		   560.520	   533.930	     0.020	      58.3	      45.9	       0.0
[pyrunlim] sample:		   570.627	   544.040	     0.020	      58.3	      45.9	       0.0
[pyrunlim] sample:		   580.736	   554.140	     0.030	      58.3	      57.8	       0.0
[pyrunlim] sample:		   590.843	   564.250	     0.030	      58.3	      57.8	       0.0
[pyrunlim] sample:		   600.950	   574.360	     0.030	      58.3	      57.8	       0.0
[pyrunlim] sample:		   610.047	   583.450	     0.030	      58.3	      57.8	       0.0
[pyrunlim] sample:		   620.154	   593.560	     0.030	      58.3	      57.8	       0.0
[pyrunlim] sample:		   630.262	   603.670	     0.030	      58.3	      57.8	       0.0
[pyrunlim] sample:		   640.369	   613.770	     0.030	      64.0	      64.0	       0.0
[pyrunlim] sample:		   650.477	   623.880	     0.030	      64.0	      64.0	       0.0
[pyrunlim] sample:		   660.585	   633.990	     0.030	      64.0	      64.0	       0.0
[pyrunlim] sample:		   670.694	   644.100	     0.030	      64.0	      64.0	       0.0
[pyrunlim] sample:		   680.802	   654.210	     0.030	      64.0	      64.0	       0.0
[pyrunlim] sample:		   690.910	   664.310	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   700.007	   673.410	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   710.116	   683.510	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   720.226	   693.620	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   730.335	   703.730	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   740.444	   713.840	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   750.553	   723.950	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   760.661	   734.060	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   770.770	   744.170	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   780.878	   754.280	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   790.986	   764.390	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   800.083	   773.480	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   810.192	   783.590	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   820.300	   793.700	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   830.408	   803.800	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   840.517	   813.910	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   850.625	   824.020	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   860.734	   834.130	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   870.842	   844.240	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   880.951	   854.350	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   890.048	   863.440	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   900.157	   873.550	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   910.265	   883.660	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   920.374	   893.770	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   930.481	   903.880	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   940.590	   913.980	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   950.698	   924.100	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   960.806	   934.200	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   970.914	   944.310	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   980.011	   953.410	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		   990.120	   963.510	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1000.228	   973.620	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1010.337	   983.730	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1020.445	   993.840	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1030.553	  1003.950	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1040.660	  1014.050	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1050.768	  1024.160	     0.030	      73.0	      73.0	       0.0
[pyrunlim] sample:		  1060.876	  1034.270	     0.030	      73.0	      73.0	       0.0
