[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_8_n8 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_8/7_8_n8.asp 7_8"
[pyrunlim] start:		Thu Jun  7 17:53:05 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.467	     0.000	     0.000	       9.1	       9.1	       0.0
[pyrunlim] sample:		    20.236	     1.250	     0.000	      30.7	      30.7	       0.0
[pyrunlim] sample:		    30.863	     8.420	     0.010	      32.9	       9.1	       0.0
[pyrunlim] sample:		    40.978	    16.810	     0.010	      34.9	      34.9	       0.0
[pyrunlim] sample:		    50.089	    23.880	     0.010	      37.4	      37.4	       0.0
[pyrunlim] sample:		    60.197	    33.990	     0.010	      37.4	      37.4	       0.0
[pyrunlim] sample:		    70.306	    44.090	     0.020	      40.3	      40.3	       0.0
[pyrunlim] sample:		    80.415	    54.200	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		    90.523	    64.310	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   100.632	    74.410	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   110.742	    84.530	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   120.850	    94.630	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   130.959	   104.740	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   140.057	   113.840	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   150.166	   123.950	     0.020	      44.1	      44.1	       0.0
[pyrunlim] sample:		   160.275	   134.060	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   170.385	   144.170	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   180.495	   154.280	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   190.604	   164.390	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   200.714	   174.500	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   210.823	   184.600	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   220.933	   194.710	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   230.031	   203.810	     0.020	      50.6	      50.6	       0.0
[pyrunlim] sample:		   240.143	   211.680	     0.030	      50.6	      39.8	       0.0
[pyrunlim] sample:		   250.251	   221.790	     0.030	      50.6	      39.8	       0.0
[pyrunlim] sample:		   260.360	   231.890	     0.030	      50.6	      40.8	       0.0
[pyrunlim] sample:		   270.470	   242.000	     0.030	      50.6	      41.3	       0.0
[pyrunlim] sample:		   280.579	   252.110	     0.030	      50.6	      43.1	       0.0
[pyrunlim] sample:		   290.689	   262.220	     0.030	      50.6	      43.7	       0.0
[pyrunlim] sample:		   300.799	   272.330	     0.030	      50.6	      49.6	       0.0
[pyrunlim] sample:		   310.909	   282.440	     0.030	      50.6	      49.6	       0.0
[pyrunlim] sample:		   320.008	   291.540	     0.030	      50.6	      49.6	       0.0
[pyrunlim] sample:		   330.118	   301.650	     0.030	      50.6	      50.6	       0.0
[pyrunlim] sample:		   340.227	   311.750	     0.040	      51.1	      51.1	       0.0
[pyrunlim] sample:		   350.337	   321.860	     0.040	      52.7	      52.7	       0.0
[pyrunlim] sample:		   360.446	   331.970	     0.040	      52.7	      52.7	       0.0
[pyrunlim] sample:		   370.556	   342.080	     0.040	      52.7	      52.7	       0.0
[pyrunlim] sample:		   380.666	   352.190	     0.040	      52.7	      52.7	       0.0
[pyrunlim] sample:		   390.775	   362.290	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   400.885	   372.400	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   410.994	   382.510	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   420.093	   391.610	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   430.203	   401.720	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   440.313	   411.830	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   450.423	   421.940	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   460.533	   432.050	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   470.643	   442.160	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   480.753	   452.270	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   490.863	   462.380	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   500.973	   472.490	     0.040	      58.6	      58.6	       0.0
[pyrunlim] sample:		   510.072	   481.590	     0.040	      61.7	      61.7	       0.0
[pyrunlim] sample:		   520.182	   491.690	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   530.293	   501.800	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   540.403	   511.910	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   550.514	   522.020	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   560.625	   532.130	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   570.736	   542.240	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   580.846	   552.360	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   590.957	   562.460	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   600.056	   571.560	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   610.167	   581.680	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   620.277	   591.780	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   630.387	   601.900	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   640.498	   612.010	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   650.607	   622.110	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   660.717	   632.230	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   670.827	   642.330	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   680.937	   652.440	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   690.037	   661.540	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   700.147	   671.650	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   710.257	   681.760	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   720.367	   691.870	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   730.477	   701.980	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   740.587	   712.090	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   750.698	   722.210	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   760.808	   732.310	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   770.918	   742.420	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   780.018	   751.520	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   790.127	   761.630	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   800.238	   771.740	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   810.347	   781.850	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   820.459	   791.960	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   830.569	   802.070	     0.050	      73.8	      73.8	       0.0
[pyrunlim] sample:		   840.679	   812.180	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   850.790	   822.300	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   860.900	   832.400	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   870.000	   841.500	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   880.111	   851.620	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   890.222	   861.730	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   900.332	   871.830	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   910.442	   881.950	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   920.553	   892.050	     0.050	      79.2	      79.2	       0.0
[pyrunlim] sample:		   930.663	   902.170	     0.050	      79.2	      79.2	       0.0
