[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_9_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_9/8_9_n6.asp 8_9"
[pyrunlim] start:		Wed Jun 13 09:17:28 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.015	     0.000	     0.000	       7.7	       7.7	       0.0
[pyrunlim] sample:		    20.338	     1.050	     0.010	      40.5	      40.5	       0.0
[pyrunlim] sample:		    30.994	     7.060	     0.010	      44.2	       7.7	       0.0
[pyrunlim] sample:		    40.106	    15.660	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		    50.243	    23.080	     0.010	      51.7	      51.7	       0.0
[pyrunlim] sample:		    60.368	    33.210	     0.010	      51.7	      51.7	       0.0
[pyrunlim] sample:		    70.494	    43.330	     0.010	      51.7	      51.7	       0.0
[pyrunlim] sample:		    80.619	    53.460	     0.010	      51.7	      51.7	       0.0
[pyrunlim] sample:		    90.744	    63.580	     0.010	      52.0	      52.0	       0.0
[pyrunlim] sample:		   100.868	    73.700	     0.010	      52.0	      52.0	       0.0
[pyrunlim] sample:		   111.002	    81.400	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   120.115	    90.510	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   130.241	   100.640	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   140.367	   110.770	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   150.492	   120.890	     0.020	      55.4	      55.4	       0.0
[pyrunlim] sample:		   160.618	   131.020	     0.020	      55.6	      55.6	       0.0
[pyrunlim] sample:		   170.743	   141.140	     0.020	      55.6	      55.6	       0.0
[pyrunlim] sample:		   180.869	   151.270	     0.020	      55.6	      55.6	       0.0
[pyrunlim] sample:		   190.995	   161.390	     0.020	      59.2	      59.2	       0.0
[pyrunlim] sample:		   200.108	   170.500	     0.020	      61.3	      61.3	       0.0
[pyrunlim] sample:		   210.234	   180.630	     0.020	      61.3	      61.3	       0.0
[pyrunlim] sample:		   220.361	   190.750	     0.020	      61.3	      61.3	       0.0
[pyrunlim] sample:		   230.487	   200.880	     0.020	      68.5	      68.5	       0.0
[pyrunlim] sample:		   240.614	   211.010	     0.020	      68.5	      68.5	       0.0
[pyrunlim] sample:		   250.740	   221.130	     0.020	      73.4	      73.4	       0.0
[pyrunlim] sample:		   260.869	   231.260	     0.020	      73.4	      73.4	       0.0
