[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_8_n8 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_8/8_8_n8.asp 8_8"
[pyrunlim] start:		Thu Jun  7 22:59:04 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.512	     0.000	     0.000	       9.2	       9.2	       0.0
[pyrunlim] sample:		    20.275	     2.460	     0.000	      32.1	       9.2	       0.0
[pyrunlim] sample:		    30.900	    11.660	     0.000	      35.0	      35.0	       0.0
[pyrunlim] sample:		    40.008	    18.410	     0.000	      38.1	      38.1	       0.0
[pyrunlim] sample:		    50.114	    28.520	     0.000	      38.1	      38.1	       0.0
[pyrunlim] sample:		    60.221	    38.620	     0.000	      38.1	      38.1	       0.0
[pyrunlim] sample:		    70.327	    48.730	     0.000	      38.1	      38.1	       0.0
[pyrunlim] sample:		    80.434	    58.830	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		    90.540	    68.940	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   100.647	    79.040	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   110.754	    89.150	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   120.862	    99.260	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   130.969	   109.370	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   140.066	   118.460	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   150.173	   128.570	     0.010	      45.5	      45.5	       0.0
[pyrunlim] sample:		   160.293	   136.590	     0.010	      45.5	      41.1	       0.0
[pyrunlim] sample:		   170.401	   146.700	     0.010	      45.5	      41.1	       0.0
[pyrunlim] sample:		   180.510	   156.810	     0.010	      45.5	      41.1	       0.0
[pyrunlim] sample:		   190.618	   166.920	     0.010	      45.5	      41.1	       0.0
[pyrunlim] sample:		   200.727	   177.030	     0.010	      45.5	      41.1	       0.0
[pyrunlim] sample:		   210.836	   187.130	     0.010	      45.5	      41.1	       0.0
[pyrunlim] sample:		   220.944	   197.240	     0.010	      45.5	      45.0	       0.0
[pyrunlim] sample:		   230.041	   206.340	     0.010	      45.5	      45.0	       0.0
[pyrunlim] sample:		   240.150	   216.450	     0.010	      45.5	      45.0	       0.0
[pyrunlim] sample:		   250.258	   226.560	     0.010	      45.7	      45.7	       0.0
[pyrunlim] sample:		   260.365	   236.660	     0.010	      45.7	      45.7	       0.0
[pyrunlim] sample:		   270.471	   246.770	     0.010	      47.0	      47.0	       0.0
[pyrunlim] sample:		   280.579	   256.880	     0.010	      47.0	      47.0	       0.0
[pyrunlim] sample:		   290.686	   266.980	     0.010	      48.3	      48.3	       0.0
[pyrunlim] sample:		   300.793	   277.090	     0.010	      50.9	      50.9	       0.0
[pyrunlim] sample:		   310.901	   287.200	     0.010	      50.9	      50.9	       0.0
[pyrunlim] sample:		   321.009	   297.300	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   330.106	   306.400	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   340.214	   316.510	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   350.320	   326.620	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   360.428	   336.720	     0.010	      51.1	      51.1	       0.0
[pyrunlim] sample:		   370.536	   346.830	     0.010	      51.4	      51.4	       0.0
[pyrunlim] sample:		   380.643	   356.940	     0.010	      51.4	      51.4	       0.0
[pyrunlim] sample:		   390.751	   367.040	     0.010	      51.9	      51.9	       0.0
[pyrunlim] sample:		   400.859	   377.150	     0.010	      51.9	      51.9	       0.0
[pyrunlim] sample:		   410.966	   387.260	     0.010	      51.9	      51.9	       0.0
[pyrunlim] sample:		   420.063	   396.350	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   430.171	   406.460	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   440.279	   416.570	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   450.387	   426.680	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   460.494	   436.790	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   470.602	   446.890	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   480.709	   457.000	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   490.817	   467.110	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   500.926	   477.220	     0.010	      53.5	      53.5	       0.0
[pyrunlim] sample:		   510.023	   486.310	     0.020	      61.7	      61.7	       0.0
[pyrunlim] sample:		   520.133	   496.420	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   530.242	   506.530	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   540.351	   516.640	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   550.459	   526.740	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   560.567	   536.850	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   570.675	   546.960	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   580.784	   557.070	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   590.892	   567.180	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   601.001	   577.280	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   610.099	   586.380	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   620.207	   596.490	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   630.315	   606.600	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   640.424	   616.710	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   650.533	   626.820	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   660.642	   636.930	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   670.752	   647.030	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   680.861	   657.140	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   690.969	   667.250	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   700.067	   676.350	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   710.176	   686.460	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   720.285	   696.570	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   730.394	   706.680	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   740.502	   716.790	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   750.610	   726.890	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   760.718	   737.000	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   770.827	   747.110	     0.020	      63.0	      63.0	       0.0
[pyrunlim] sample:		   780.949	   754.650	     0.020	      63.0	      43.7	       0.0
[pyrunlim] sample:		   790.046	   763.750	     0.020	      63.0	      43.7	       0.0
[pyrunlim] sample:		   800.153	   773.860	     0.020	      63.0	      43.7	       0.0
[pyrunlim] sample:		   810.261	   783.960	     0.020	      63.0	      56.6	       0.0
[pyrunlim] sample:		   820.370	   794.060	     0.020	      63.0	      56.6	       0.0
[pyrunlim] sample:		   830.478	   804.170	     0.020	      63.0	      56.6	       0.0
[pyrunlim] sample:		   840.585	   814.280	     0.020	      63.0	      56.6	       0.0
[pyrunlim] sample:		   850.692	   824.380	     0.020	      63.0	      56.6	       0.0
