[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_8_n10 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_8/8_8_n10.asp 8_8"
[pyrunlim] start:		Fri Jun  8 01:00:07 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.504	     0.010	     0.000	       7.5	       7.5	       0.0
[pyrunlim] sample:		    20.262	     2.250	     0.000	      30.6	       7.5	       0.0
[pyrunlim] sample:		    30.894	     9.480	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    41.002	    19.590	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    50.104	    27.670	     0.000	      36.4	       7.5	       0.0
[pyrunlim] sample:		    60.216	    36.120	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		    70.323	    46.230	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		    80.430	    56.340	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		    90.537	    66.440	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		   100.644	    76.550	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		   110.750	    86.660	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		   120.857	    96.760	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		   130.964	   106.870	     0.000	      39.5	      39.5	       0.0
[pyrunlim] sample:		   140.060	   115.970	     0.000	      39.7	      39.7	       0.0
[pyrunlim] sample:		   150.167	   126.070	     0.000	      39.7	      39.7	       0.0
[pyrunlim] sample:		   160.273	   136.180	     0.000	      39.7	      39.7	       0.0
[pyrunlim] sample:		   170.380	   146.290	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		   180.486	   156.390	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		   190.593	   166.500	     0.000	      41.5	      41.5	       0.0
[pyrunlim] sample:		   200.710	   174.100	     0.000	      42.0	      42.0	       0.0
[pyrunlim] sample:		   210.816	   184.210	     0.000	      42.0	      42.0	       0.0
[pyrunlim] sample:		   220.922	   194.320	     0.000	      42.0	      42.0	       0.0
[pyrunlim] sample:		   230.018	   203.410	     0.000	      42.0	      42.0	       0.0
[pyrunlim] sample:		   240.123	   213.520	     0.000	      42.0	      42.0	       0.0
[pyrunlim] sample:		   250.229	   223.620	     0.000	      42.3	      42.3	       0.0
[pyrunlim] sample:		   260.334	   233.730	     0.000	      42.6	      42.6	       0.0
[pyrunlim] sample:		   270.439	   243.830	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   280.544	   253.940	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   290.649	   264.040	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   300.755	   274.150	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   310.859	   284.250	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   320.965	   294.350	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   330.059	   303.450	     0.000	      44.6	      44.6	       0.0
[pyrunlim] sample:		   340.166	   313.560	     0.000	      44.6	      44.6	       0.0
[pyrunlim] sample:		   350.272	   323.660	     0.000	      46.4	      46.4	       0.0
[pyrunlim] sample:		   360.377	   333.770	     0.000	      47.2	      47.2	       0.0
[pyrunlim] sample:		   370.483	   343.870	     0.000	      47.2	      47.2	       0.0
[pyrunlim] sample:		   380.588	   353.970	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   390.694	   364.070	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   400.800	   374.180	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   410.906	   384.290	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   420.002	   393.380	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   430.108	   403.480	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   440.214	   413.590	     0.010	      49.5	      49.5	       0.0
[pyrunlim] sample:		   450.321	   423.700	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   460.428	   433.800	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   470.535	   443.910	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   480.641	   454.020	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   490.748	   464.120	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   500.855	   474.230	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   510.961	   484.340	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   520.057	   493.430	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   530.164	   503.540	     0.010	      50.6	      50.6	       0.0
[pyrunlim] sample:		   540.271	   513.650	     0.010	      51.6	      51.6	       0.0
[pyrunlim] sample:		   550.378	   523.760	     0.010	      51.6	      51.6	       0.0
[pyrunlim] sample:		   560.485	   533.860	     0.010	      51.6	      51.6	       0.0
[pyrunlim] sample:		   570.592	   543.970	     0.010	      51.6	      51.6	       0.0
[pyrunlim] sample:		   580.699	   554.070	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   590.806	   564.180	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   600.913	   574.290	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   610.009	   583.380	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   620.115	   593.490	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   630.222	   603.600	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   640.328	   613.700	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   650.435	   623.810	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   660.541	   633.920	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   670.648	   644.020	     0.010	      52.1	      52.1	       0.0
[pyrunlim] sample:		   680.755	   654.130	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   690.861	   664.230	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   700.967	   674.340	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   710.063	   683.430	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   720.170	   693.540	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   730.277	   703.640	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   740.384	   713.750	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   750.491	   723.860	     0.010	      53.9	      53.9	       0.0
[pyrunlim] sample:		   760.608	   731.650	     0.010	      53.9	      45.1	       0.0
[pyrunlim] sample:		   770.714	   741.760	     0.010	      53.9	      48.4	       0.0
[pyrunlim] sample:		   780.820	   751.860	     0.010	      53.9	      48.4	       0.0
[pyrunlim] sample:		   790.926	   761.970	     0.010	      53.9	      52.3	       0.0
[pyrunlim] sample:		   800.022	   771.060	     0.010	      53.9	      52.3	       0.0
[pyrunlim] sample:		   810.130	   781.170	     0.010	      53.9	      52.3	       0.0
[pyrunlim] sample:		   820.236	   791.270	     0.010	      53.9	      52.3	       0.0
[pyrunlim] sample:		   830.344	   801.370	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   840.452	   811.480	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   850.561	   821.590	     0.020	      56.7	      56.7	       0.0
[pyrunlim] sample:		   860.669	   831.690	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   870.778	   841.810	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   880.887	   851.910	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   890.995	   862.020	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   900.093	   871.120	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   910.202	   881.230	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   920.311	   891.340	     0.020	      58.0	      58.0	       0.0
[pyrunlim] sample:		   930.418	   901.440	     0.030	      66.5	      66.5	       0.0
[pyrunlim] sample:		   940.526	   911.540	     0.030	      66.5	      66.5	       0.0
