[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_8_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_8/8_8_n3.asp 8_8"
[pyrunlim] start:		Thu Jun  7 21:58:32 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.494	     0.000	     0.000	       7.7	       7.7	       0.0
[pyrunlim] sample:		    20.263	     1.230	     0.000	      33.4	      33.4	       0.0
[pyrunlim] sample:		    30.891	     9.080	     0.010	      36.2	      36.2	       0.0
[pyrunlim] sample:		    40.997	    19.190	     0.010	      36.2	      36.2	       0.0
[pyrunlim] sample:		    50.093	    28.280	     0.010	      36.2	      36.2	       0.0
[pyrunlim] sample:		    60.200	    38.390	     0.010	      36.2	      36.2	       0.0
[pyrunlim] sample:		    70.318	    46.090	     0.010	      39.5	      39.5	       0.0
[pyrunlim] sample:		    80.426	    56.200	     0.010	      39.8	      39.8	       0.0
[pyrunlim] sample:		    90.534	    66.310	     0.010	      39.8	      39.8	       0.0
[pyrunlim] sample:		   100.642	    76.410	     0.010	      40.0	      40.0	       0.0
[pyrunlim] sample:		   110.749	    86.520	     0.010	      40.0	      40.0	       0.0
[pyrunlim] sample:		   120.857	    96.630	     0.010	      40.0	      40.0	       0.0
[pyrunlim] sample:		   130.965	   106.740	     0.010	      40.0	      40.0	       0.0
[pyrunlim] sample:		   140.063	   115.830	     0.010	      43.6	      43.6	       0.0
[pyrunlim] sample:		   150.171	   125.940	     0.010	      43.6	      43.6	       0.0
[pyrunlim] sample:		   160.280	   136.050	     0.010	      45.9	      45.9	       0.0
[pyrunlim] sample:		   170.390	   146.160	     0.010	      45.9	      45.9	       0.0
[pyrunlim] sample:		   180.499	   156.270	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   190.608	   166.380	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   200.718	   176.490	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   210.829	   186.600	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   220.939	   196.710	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   230.038	   205.810	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   240.149	   215.920	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   250.259	   226.030	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   260.369	   236.140	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   270.480	   246.250	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   280.591	   256.360	     0.010	      47.5	      47.5	       0.0
[pyrunlim] sample:		   290.708	   263.730	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   300.816	   273.840	     0.030	      48.7	      42.6	       0.0
[pyrunlim] sample:		   310.924	   283.950	     0.030	      48.7	      42.6	       0.0
[pyrunlim] sample:		   320.020	   293.050	     0.030	      48.7	      42.6	       0.0
[pyrunlim] sample:		   330.128	   303.150	     0.030	      48.7	      42.6	       0.0
[pyrunlim] sample:		   340.236	   313.260	     0.030	      48.7	      45.1	       0.0
[pyrunlim] sample:		   350.344	   323.360	     0.030	      48.7	      45.1	       0.0
[pyrunlim] sample:		   360.452	   333.470	     0.030	      48.7	      48.0	       0.0
[pyrunlim] sample:		   370.560	   343.580	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   380.669	   353.690	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   390.777	   363.800	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   400.885	   373.900	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   410.993	   384.010	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   420.091	   393.110	     0.030	      48.7	      48.7	       0.0
[pyrunlim] sample:		   430.200	   403.220	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   440.309	   413.330	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   450.418	   423.440	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   460.528	   433.550	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   470.639	   443.650	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   480.748	   453.770	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   490.858	   463.870	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   500.967	   473.980	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   510.066	   483.080	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   520.175	   493.190	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   530.284	   503.300	     0.030	      54.7	      54.7	       0.0
[pyrunlim] sample:		   540.394	   513.410	     0.040	      57.2	      57.2	       0.0
[pyrunlim] sample:		   550.504	   523.510	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   560.615	   533.620	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   570.724	   543.730	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   580.833	   553.840	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   590.941	   563.950	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   600.038	   573.040	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   610.146	   583.150	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   620.255	   593.260	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   630.363	   603.370	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   640.472	   613.480	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   650.580	   623.590	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   660.688	   633.700	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   670.797	   643.800	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   680.906	   653.910	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   690.004	   663.010	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   700.113	   673.120	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   710.223	   683.230	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   720.332	   693.340	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   730.442	   703.450	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   740.552	   713.560	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   750.661	   723.670	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   760.770	   733.770	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   770.879	   743.880	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   780.988	   753.990	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   790.086	   763.090	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   800.196	   773.200	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   810.305	   783.310	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   820.414	   793.420	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   830.524	   803.530	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   840.633	   813.640	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   850.742	   823.740	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   860.851	   833.850	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   870.961	   843.960	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   880.060	   853.060	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   890.169	   863.170	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   900.278	   873.280	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   910.387	   883.390	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   920.496	   893.500	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   930.605	   903.610	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   940.714	   913.720	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   950.823	   923.820	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   960.932	   933.940	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   970.030	   943.030	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   980.140	   953.140	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		   990.249	   963.250	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		  1000.358	   973.360	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		  1010.467	   983.470	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		  1020.575	   993.570	     0.040	      66.3	      66.3	       0.0
[pyrunlim] sample:		  1030.684	  1003.690	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1040.795	  1013.790	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1050.904	  1023.910	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1060.002	  1033.000	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1070.111	  1043.110	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1080.220	  1053.220	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1090.329	  1063.330	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1100.438	  1073.440	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1110.548	  1083.540	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1120.657	  1093.660	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1130.766	  1103.760	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1140.875	  1113.870	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1150.985	  1123.980	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1160.084	  1133.080	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1170.193	  1143.190	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1180.302	  1153.300	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1190.411	  1163.410	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1200.520	  1173.520	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1210.629	  1183.630	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1220.739	  1193.730	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1230.848	  1203.850	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1240.957	  1213.950	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1250.055	  1223.050	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1260.163	  1233.160	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1270.271	  1243.270	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1280.380	  1253.370	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1290.489	  1263.490	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1300.599	  1273.590	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1310.708	  1283.710	     0.040	      68.6	      68.6	       0.0
[pyrunlim] sample:		  1320.817	  1293.810	     0.040	      71.4	      71.4	       0.0
[pyrunlim] sample:		  1330.927	  1303.920	     0.040	      71.4	      71.4	       0.0
[pyrunlim] sample:		  1340.025	  1313.020	     0.040	      71.4	      71.4	       0.0
[pyrunlim] sample:		  1350.134	  1323.130	     0.040	      71.4	      71.4	       0.0
[pyrunlim] sample:		  1360.243	  1333.240	     0.040	      71.4	      71.4	       0.0
[pyrunlim] sample:		  1370.353	  1343.350	     0.040	      72.7	      72.7	       0.0
[pyrunlim] sample:		  1380.463	  1353.460	     0.040	      72.7	      72.7	       0.0
[pyrunlim] sample:		  1390.573	  1363.570	     0.040	      72.7	      72.7	       0.0
[pyrunlim] sample:		  1400.682	  1373.680	     0.040	      72.7	      72.7	       0.0
[pyrunlim] sample:		  1410.792	  1383.790	     0.040	      72.7	      72.7	       0.0
