[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_6_n7 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_6/7_6_n7.asp 7_6"
[pyrunlim] start:		Fri Jun  8 15:52:22 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.504	     0.010	     0.000	       7.6	       7.6	       0.0
[pyrunlim] sample:		    20.261	     3.370	     0.000	      20.0	      20.0	       0.0
[pyrunlim] sample:		    30.889	    11.050	     0.000	      21.6	      21.6	       0.0
[pyrunlim] sample:		    40.998	    21.150	     0.000	      25.0	      25.0	       0.0
[pyrunlim] sample:		    50.095	    30.250	     0.000	      26.5	      26.5	       0.0
[pyrunlim] sample:		    60.204	    40.360	     0.000	      27.3	      27.3	       0.0
[pyrunlim] sample:		    70.313	    50.470	     0.000	      28.3	      28.3	       0.0
[pyrunlim] sample:		    80.421	    60.580	     0.000	      29.1	      29.1	       0.0
[pyrunlim] sample:		    90.544	    68.490	     0.000	      29.1	      27.1	       0.0
[pyrunlim] sample:		   100.653	    78.590	     0.000	      31.0	      31.0	       0.0
[pyrunlim] sample:		   110.761	    88.700	     0.000	      31.0	      31.0	       0.0
[pyrunlim] sample:		   120.870	    98.810	     0.000	      31.5	      31.5	       0.0
[pyrunlim] sample:		   130.979	   108.910	     0.000	      32.5	      32.5	       0.0
[pyrunlim] sample:		   140.077	   118.010	     0.000	      33.3	      33.3	       0.0
[pyrunlim] sample:		   150.187	   128.120	     0.010	      35.3	      35.3	       0.0
[pyrunlim] sample:		   160.297	   138.230	     0.010	      38.2	      38.2	       0.0
[pyrunlim] sample:		   170.408	   148.340	     0.010	      40.8	      40.8	       0.0
[pyrunlim] sample:		   180.517	   158.450	     0.010	      40.8	      40.8	       0.0
[pyrunlim] sample:		   190.628	   168.560	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   200.738	   178.670	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   210.849	   188.780	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   220.960	   198.890	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   230.059	   207.990	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   240.170	   218.100	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   250.281	   228.210	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   260.392	   238.320	     0.010	      43.1	      43.1	       0.0
[pyrunlim] sample:		   270.502	   248.430	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   280.612	   258.540	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   290.722	   268.650	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   300.832	   278.760	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   310.942	   288.870	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   320.042	   297.970	     0.010	      43.3	      43.3	       0.0
[pyrunlim] sample:		   330.152	   308.080	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   340.262	   318.190	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   350.373	   328.300	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   360.483	   338.410	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   370.593	   348.520	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   380.703	   358.630	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   390.814	   368.740	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   400.923	   378.850	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   410.022	   387.950	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   420.133	   398.060	     0.010	      48.5	      48.5	       0.0
[pyrunlim] sample:		   430.250	   405.210	     0.010	      48.5	      23.7	       0.0
[pyrunlim] sample:		   440.358	   415.310	     0.010	      48.5	      29.4	       0.0
[pyrunlim] sample:		   450.467	   425.420	     0.010	      48.5	      32.2	       0.0
[pyrunlim] sample:		   460.576	   435.530	     0.010	      48.5	      35.5	       0.0
[pyrunlim] sample:		   470.685	   445.640	     0.010	      48.5	      36.3	       0.0
[pyrunlim] sample:		   480.795	   455.750	     0.010	      48.5	      36.8	       0.0
[pyrunlim] sample:		   490.904	   465.860	     0.010	      48.5	      40.7	       0.0
[pyrunlim] sample:		   500.003	   474.960	     0.010	      48.5	      42.8	       0.0
[pyrunlim] sample:		   510.112	   485.060	     0.010	      48.5	      42.8	       0.0
[pyrunlim] sample:		   520.222	   495.180	     0.010	      48.5	      46.4	       0.0
[pyrunlim] sample:		   530.332	   505.290	     0.010	      48.5	      46.4	       0.0
[pyrunlim] sample:		   540.442	   515.400	     0.010	      48.5	      46.4	       0.0
[pyrunlim] sample:		   550.552	   525.500	     0.020	      51.3	      51.3	       0.0
[pyrunlim] sample:		   560.661	   535.610	     0.020	      51.3	      51.3	       0.0
[pyrunlim] sample:		   570.772	   545.710	     0.020	      53.1	      53.1	       0.0
[pyrunlim] sample:		   580.881	   555.820	     0.020	      53.1	      53.1	       0.0
[pyrunlim] sample:		   590.991	   565.930	     0.020	      53.4	      53.4	       0.0
[pyrunlim] sample:		   600.091	   575.030	     0.020	      53.4	      53.4	       0.0
