[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_11_6_n7 /home/emarolab/ASP/CAPF/ASP/clingo/data/11_6/11_6_n7.asp 11_6"
[pyrunlim] start:		Sat Jun  9 14:00:01 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.001	     0.000	     0.000	       9.2	       9.2	       0.0
[pyrunlim] sample:		    20.311	     1.330	     0.000	      30.9	       9.2	       0.0
[pyrunlim] sample:		    30.935	    11.780	     0.000	      33.8	      33.8	       0.0
[pyrunlim] sample:		    40.050	    18.500	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    50.164	    28.610	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    60.278	    38.730	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    70.393	    48.840	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    80.508	    58.950	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		    90.623	    69.070	     0.000	      36.4	      36.4	       0.0
[pyrunlim] sample:		   100.734	    76.510	     0.000	      38.9	      38.9	       0.0
[pyrunlim] sample:		   110.848	    86.620	     0.000	      38.9	      38.9	       0.0
[pyrunlim] sample:		   120.966	    96.740	     0.000	      38.9	      38.9	       0.0
[pyrunlim] sample:		   130.068	   105.840	     0.000	      38.9	      38.9	       0.0
[pyrunlim] sample:		   140.183	   115.960	     0.000	      39.7	      39.7	       0.0
[pyrunlim] sample:		   150.297	   126.070	     0.000	      40.5	      40.5	       0.0
[pyrunlim] sample:		   160.414	   136.190	     0.000	      40.5	      40.5	       0.0
[pyrunlim] sample:		   170.530	   146.300	     0.000	      40.5	      40.5	       0.0
[pyrunlim] sample:		   180.649	   156.420	     0.000	      41.0	      41.0	       0.0
[pyrunlim] sample:		   190.765	   166.530	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   200.879	   176.650	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   210.995	   186.770	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   220.099	   195.870	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   230.214	   205.990	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   240.328	   216.100	     0.000	      43.1	      43.1	       0.0
[pyrunlim] sample:		   250.443	   226.210	     0.000	      43.3	      43.3	       0.0
[pyrunlim] sample:		   260.559	   236.330	     0.000	      43.3	      43.3	       0.0
[pyrunlim] sample:		   270.674	   246.450	     0.000	      43.3	      43.3	       0.0
[pyrunlim] sample:		   280.790	   256.560	     0.000	      43.3	      43.3	       0.0
[pyrunlim] sample:		   290.907	   266.680	     0.000	      43.6	      43.6	       0.0
[pyrunlim] sample:		   300.013	   275.780	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   310.132	   285.900	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   320.250	   296.020	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   330.368	   306.140	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   340.486	   316.260	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   350.603	   326.370	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   360.722	   336.490	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   370.839	   346.610	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		   380.957	   356.720	     0.000	      46.1	      46.1	       0.0
[pyrunlim] sample:		   390.063	   365.830	     0.000	      46.1	      46.1	       0.0
[pyrunlim] sample:		   400.181	   375.950	     0.000	      46.1	      46.1	       0.0
[pyrunlim] sample:		   410.298	   386.070	     0.000	      46.7	      46.7	       0.0
[pyrunlim] sample:		   420.416	   396.180	     0.000	      46.7	      46.7	       0.0
[pyrunlim] sample:		   430.535	   406.300	     0.000	      46.7	      46.7	       0.0
[pyrunlim] sample:		   440.653	   416.420	     0.000	      47.9	      47.9	       0.0
[pyrunlim] sample:		   450.772	   426.540	     0.000	      48.2	      48.2	       0.0
[pyrunlim] sample:		   460.891	   436.660	     0.000	      48.2	      48.2	       0.0
[pyrunlim] sample:		   471.009	   446.770	     0.000	      48.2	      48.2	       0.0
