[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_10_4_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/10_4/10_4_n6.asp 10_4"
[pyrunlim] start:		Mon Jun 11 18:35:28 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.339	    10.320	     0.000	      26.4	      26.4	       0.0
[pyrunlim] sample:		    20.059	    20.040	     0.000	      30.0	      30.0	       0.0
[pyrunlim] sample:		    30.692	    30.670	     0.000	      32.6	      32.6	       0.0
[pyrunlim] sample:		    40.813	    40.790	     0.000	      35.1	      35.1	       0.0
[pyrunlim] sample:		    50.935	    50.910	     0.000	      37.5	      37.5	       0.0
[pyrunlim] sample:		    60.044	    60.020	     0.000	      37.5	      37.5	       0.0
[pyrunlim] sample:		    70.166	    70.140	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		    80.287	    80.260	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		    90.410	    90.390	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		   100.531	   100.510	     0.000	      40.0	      40.0	       0.0
[pyrunlim] sample:		   110.653	   110.630	     0.000	      43.9	      43.9	       0.0
[pyrunlim] sample:		   120.774	   120.750	     0.000	      43.9	      43.9	       0.0
[pyrunlim] sample:		   130.894	   130.870	     0.000	      43.9	      43.9	       0.0
[pyrunlim] sample:		   140.002	   139.970	     0.000	      43.9	      43.9	       0.0
[pyrunlim] sample:		   150.123	   150.090	     0.000	      44.4	      44.4	       0.0
[pyrunlim] sample:		   160.243	   160.210	     0.000	      44.4	      44.4	       0.0
[pyrunlim] sample:		   170.364	   170.340	     0.000	      44.4	      44.4	       0.0
[pyrunlim] sample:		   180.485	   180.460	     0.000	      45.2	      45.2	       0.0
[pyrunlim] sample:		   190.605	   190.580	     0.000	      45.2	      45.2	       0.0
[pyrunlim] sample:		   200.726	   200.700	     0.000	      45.3	      45.3	       0.0
[pyrunlim] sample:		   210.846	   210.820	     0.000	      45.3	      45.3	       0.0
[pyrunlim] sample:		   220.967	   220.930	     0.010	      46.3	      46.3	       0.0
[pyrunlim] sample:		   230.077	   230.050	     0.010	      49.2	      49.2	       0.0
[pyrunlim] sample:		   240.198	   240.170	     0.010	      49.2	      49.2	       0.0
[pyrunlim] sample:		   250.319	   250.290	     0.010	      49.2	      49.2	       0.0
[pyrunlim] sample:		   260.441	   260.400	     0.010	      49.2	      49.2	       0.0
[pyrunlim] sample:		   270.564	   270.520	     0.010	      49.2	      49.2	       0.0
[pyrunlim] sample:		   280.685	   280.640	     0.010	      49.2	      49.2	       0.0
[pyrunlim] sample:		   290.806	   290.760	     0.020	      49.7	      49.7	       0.0
[pyrunlim] sample:		   300.928	   300.880	     0.030	      50.7	      50.7	       0.0
[pyrunlim] sample:		   310.038	   309.980	     0.030	      50.7	      50.7	       0.0
[pyrunlim] sample:		   320.160	   320.110	     0.030	      50.7	      50.7	       0.0
[pyrunlim] sample:		   330.282	   330.230	     0.030	      50.7	      50.7	       0.0
[pyrunlim] sample:		   340.404	   340.350	     0.030	      52.3	      52.3	       0.0
[pyrunlim] sample:		   350.526	   350.470	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   360.648	   360.600	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   370.770	   370.710	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   380.892	   380.840	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   390.002	   389.950	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   400.124	   400.070	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   410.246	   410.190	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   420.369	   420.310	     0.030	      56.1	      56.1	       0.0
[pyrunlim] sample:		   430.490	   430.430	     0.030	      56.4	      56.4	       0.0
[pyrunlim] sample:		   440.613	   440.550	     0.030	      59.5	      59.5	       0.0
[pyrunlim] sample:		   450.735	   450.670	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   460.859	   460.800	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   470.981	   470.920	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   480.091	   480.030	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   490.213	   490.150	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   500.335	   500.270	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   510.458	   510.400	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   520.580	   520.520	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   530.703	   530.640	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   540.826	   540.760	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   550.949	   550.880	     0.030	      60.2	      60.2	       0.0
[pyrunlim] sample:		   560.058	   559.990	     0.030	      60.2	      60.2	       0.0
