[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_10_4_n5 /home/emarolab/ASP/CAPF/ASP/clingo/data/10_4/10_4_n5.asp 10_4"
[pyrunlim] start:		Mon Jun 11 20:47:14 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.295	    10.270	     0.000	      26.3	      26.3	       0.0
[pyrunlim] sample:		    20.505	    20.480	     0.000	      29.9	      29.9	       0.0
[pyrunlim] sample:		    30.617	    30.590	     0.000	      34.3	      34.3	       0.0
[pyrunlim] sample:		    40.729	    40.700	     0.000	      34.3	      34.3	       0.0
[pyrunlim] sample:		    50.840	    50.810	     0.000	      37.4	      37.4	       0.0
[pyrunlim] sample:		    60.952	    60.920	     0.000	      37.4	      37.4	       0.0
[pyrunlim] sample:		    70.053	    70.020	     0.010	      41.7	      41.7	       0.0
[pyrunlim] sample:		    80.165	    80.140	     0.010	      43.5	      43.5	       0.0
[pyrunlim] sample:		    90.277	    90.250	     0.010	      43.5	      43.5	       0.0
[pyrunlim] sample:		   100.390	   100.360	     0.010	      43.5	      43.5	       0.0
[pyrunlim] sample:		   110.502	   110.470	     0.010	      43.7	      43.7	       0.0
[pyrunlim] sample:		   120.615	   120.580	     0.010	      43.7	      43.7	       0.0
[pyrunlim] sample:		   130.727	   130.690	     0.010	      53.8	      53.8	       0.0
[pyrunlim] sample:		   140.841	   140.810	     0.010	      53.8	      53.8	       0.0
[pyrunlim] sample:		   150.954	   150.920	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   160.056	   160.020	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   170.170	   170.140	     0.010	      55.3	      55.3	       0.0
[pyrunlim] sample:		   180.285	   180.250	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   190.398	   190.370	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   200.510	   200.480	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   210.625	   210.590	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   220.739	   220.710	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   230.853	   230.820	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   240.968	   240.930	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   250.070	   250.040	     0.010	      55.6	      55.6	       0.0
[pyrunlim] sample:		   260.184	   260.140	     0.010	      58.5	      58.5	       0.0
[pyrunlim] sample:		   270.298	   270.260	     0.010	      58.5	      58.5	       0.0
[pyrunlim] sample:		   280.412	   280.370	     0.010	      61.3	      61.3	       0.0
[pyrunlim] sample:		   290.525	   290.490	     0.010	      61.3	      61.3	       0.0
