[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_6_12_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/6_12/6_12_n6.asp 6_12"
[pyrunlim] start:		Sat Jun  9 22:36:36 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.489	     0.120	     0.000	      25.3	      25.3	       0.0
[pyrunlim] sample:		    20.283	     1.220	     0.000	      47.6	      47.6	       0.0
[pyrunlim] sample:		    30.929	     6.300	     0.010	      53.3	      53.3	       0.0
[pyrunlim] sample:		    40.033	    15.410	     0.010	      53.3	      53.3	       0.0
[pyrunlim] sample:		    50.157	    22.740	     0.010	      57.2	      57.2	       0.0
[pyrunlim] sample:		    60.272	    32.850	     0.010	      57.2	      57.2	       0.0
[pyrunlim] sample:		    70.387	    42.960	     0.010	      57.2	      57.2	       0.0
[pyrunlim] sample:		    80.502	    53.080	     0.010	      57.2	      57.2	       0.0
[pyrunlim] sample:		    90.625	    61.170	     0.010	      57.2	       7.6	       0.0
[pyrunlim] sample:		   100.741	    70.440	     0.010	      62.4	      62.4	       0.0
[pyrunlim] sample:		   110.856	    80.550	     0.010	      62.4	      62.4	       0.0
[pyrunlim] sample:		   120.972	    90.670	     0.010	      62.4	      62.4	       0.0
[pyrunlim] sample:		   130.076	    99.770	     0.010	      62.4	      62.4	       0.0
[pyrunlim] sample:		   140.192	   109.890	     0.010	      62.4	      62.4	       0.0
[pyrunlim] sample:		   150.307	   120.000	     0.010	      62.6	      62.6	       0.0
[pyrunlim] sample:		   160.423	   130.120	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   170.539	   140.230	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   180.656	   150.350	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   190.771	   160.460	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   200.887	   170.580	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   211.004	   180.700	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   220.109	   189.800	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   230.226	   199.920	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   240.342	   210.040	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   250.458	   220.150	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   260.575	   230.270	     0.010	      62.9	      62.9	       0.0
[pyrunlim] sample:		   270.696	   238.250	     0.010	      66.4	      66.4	       0.0
[pyrunlim] sample:		   280.812	   248.370	     0.010	      66.4	      66.4	       0.0
[pyrunlim] sample:		   290.928	   258.490	     0.010	      66.4	      66.4	       0.0
[pyrunlim] sample:		   300.033	   267.590	     0.010	      66.4	      66.4	       0.0
[pyrunlim] sample:		   310.149	   277.710	     0.010	      66.4	      66.4	       0.0
[pyrunlim] sample:		   320.265	   287.820	     0.010	      66.4	      66.4	       0.0
[pyrunlim] sample:		   330.381	   297.940	     0.010	      66.7	      66.7	       0.0
[pyrunlim] sample:		   340.497	   308.050	     0.010	      66.7	      66.7	       0.0
[pyrunlim] sample:		   350.613	   318.170	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   360.729	   328.280	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   370.845	   338.400	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   380.961	   348.520	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   390.065	   357.620	     0.010	      66.9	      66.9	       0.0
[pyrunlim] sample:		   400.181	   367.740	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   410.297	   377.850	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   420.414	   387.970	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   430.530	   398.080	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   440.647	   408.200	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   450.763	   418.320	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   460.880	   428.440	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   470.996	   438.550	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   480.101	   447.650	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   490.217	   457.770	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   500.333	   467.890	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   510.449	   478.000	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   520.565	   488.120	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   530.682	   498.230	     0.010	      67.5	      67.5	       0.0
[pyrunlim] sample:		   540.798	   508.350	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   550.914	   518.470	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   560.019	   527.570	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   570.135	   537.690	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   580.252	   547.810	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   590.369	   557.920	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   600.485	   568.040	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   610.602	   578.150	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   620.718	   588.270	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   630.834	   598.380	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   640.951	   608.500	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   650.056	   617.610	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   660.173	   627.720	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   670.289	   637.840	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   680.405	   647.960	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   690.522	   658.070	     0.010	      67.7	      67.7	       0.0
[pyrunlim] sample:		   700.637	   668.190	     0.010	      68.5	      68.5	       0.0
[pyrunlim] sample:		   710.753	   678.300	     0.010	      68.5	      68.5	       0.0
[pyrunlim] sample:		   720.869	   688.420	     0.010	      68.5	      68.5	       0.0
[pyrunlim] sample:		   730.985	   698.530	     0.010	      68.5	      68.5	       0.0
[pyrunlim] sample:		   740.089	   707.640	     0.010	      68.5	      68.5	       0.0
[pyrunlim] sample:		   750.205	   717.750	     0.010	      68.5	      68.5	       0.0
[pyrunlim] sample:		   760.329	   725.570	     0.010	      76.8	      70.8	       0.0
[pyrunlim] sample:		   770.444	   735.680	     0.010	      76.8	      70.8	       0.0
[pyrunlim] sample:		   780.560	   745.800	     0.010	      76.8	      70.8	       0.0
[pyrunlim] sample:		   790.676	   755.910	     0.010	      76.8	      71.1	       0.0
[pyrunlim] sample:		   800.792	   766.030	     0.010	      76.8	      71.1	       0.0
[pyrunlim] sample:		   810.908	   776.150	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   820.012	   785.250	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   830.128	   795.370	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   840.244	   805.480	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   850.360	   815.600	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   860.476	   825.710	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   870.593	   835.830	     0.010	      76.8	      71.3	       0.0
[pyrunlim] sample:		   880.710	   845.940	     0.010	      76.8	      71.8	       0.0
[pyrunlim] sample:		   890.827	   856.060	     0.010	      76.8	      71.8	       0.0
