[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_6_12_n5 /home/emarolab/ASP/CAPF/ASP/clingo/data/6_12/6_12_n5.asp 6_12"
[pyrunlim] start:		Sun Jun 10 00:58:53 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.004	     0.010	     0.000	       7.6	       7.6	       0.0
[pyrunlim] sample:		    20.292	     1.090	     0.000	      44.3	      44.3	       0.0
[pyrunlim] sample:		    30.936	     6.410	     0.020	      53.1	      53.1	       0.0
[pyrunlim] sample:		    40.049	    12.670	     0.020	      57.2	      57.2	       0.0
[pyrunlim] sample:		    50.163	    22.780	     0.020	      57.2	      57.2	       0.0
[pyrunlim] sample:		    60.277	    32.900	     0.020	      57.2	      57.2	       0.0
[pyrunlim] sample:		    70.405	    40.730	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		    80.520	    50.840	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		    90.635	    60.950	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		   100.750	    71.070	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		   110.866	    81.190	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		   120.981	    91.300	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		   130.085	   100.410	     0.030	      62.3	      62.3	       0.0
[pyrunlim] sample:		   140.207	   109.510	     0.030	      62.6	       7.6	       0.0
[pyrunlim] sample:		   150.328	   118.260	     0.040	      72.3	      66.3	       0.0
[pyrunlim] sample:		   160.444	   128.370	     0.040	      72.3	      66.3	       0.0
[pyrunlim] sample:		   170.559	   138.490	     0.040	      72.3	      66.3	       0.0
[pyrunlim] sample:		   180.674	   148.600	     0.040	      72.3	      66.3	       0.0
[pyrunlim] sample:		   190.790	   158.720	     0.040	      72.3	      66.3	       0.0
[pyrunlim] sample:		   200.905	   168.830	     0.040	      72.3	      66.3	       0.0
[pyrunlim] sample:		   210.009	   177.940	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   220.124	   188.050	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   230.239	   198.160	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   240.356	   208.280	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   250.472	   218.400	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   260.589	   228.520	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   270.705	   238.630	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   280.821	   248.750	     0.040	      72.3	      66.8	       0.0
[pyrunlim] sample:		   290.938	   258.860	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   300.043	   267.970	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   310.160	   278.090	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   320.277	   288.200	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   330.394	   298.320	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   340.510	   308.430	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   350.628	   318.550	     0.040	      72.3	      67.3	       0.0
[pyrunlim] sample:		   360.748	   327.660	     0.040	      72.3	       7.6	       0.0
[pyrunlim] sample:		   370.867	   335.770	     0.050	      72.3	      70.7	       0.0
[pyrunlim] sample:		   380.982	   345.890	     0.050	      72.3	      70.7	       0.0
[pyrunlim] sample:		   390.086	   354.990	     0.050	      72.3	      70.7	       0.0
[pyrunlim] sample:		   400.202	   365.110	     0.050	      72.3	      70.7	       0.0
