[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_12_n5 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_12/7_12_n5.asp 7_12"
[pyrunlim] start:		Sun Jun 10 01:59:36 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.515	     0.080	     0.000	      21.7	      21.7	       0.0
[pyrunlim] sample:		    20.275	     0.300	     0.010	      29.5	      19.5	       0.0
[pyrunlim] sample:		    30.916	     5.230	     0.040	      68.8	      68.8	       0.0
[pyrunlim] sample:		    40.028	    11.530	     0.040	      74.6	      74.6	       0.0
[pyrunlim] sample:		    50.146	    21.650	     0.040	      74.6	      74.6	       0.0
[pyrunlim] sample:		    60.273	    29.010	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		    70.390	    39.120	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		    80.506	    49.240	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		    90.623	    59.350	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		   100.738	    69.470	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		   110.855	    79.590	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		   120.971	    89.700	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		   130.076	    98.810	     0.050	      80.4	      80.4	       0.0
[pyrunlim] sample:		   140.199	   106.090	     0.050	      80.4	      35.6	       0.0
[pyrunlim] sample:		   150.315	   116.190	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   160.432	   126.310	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   170.549	   136.430	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   180.665	   146.550	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   190.782	   156.660	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   200.898	   166.780	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   210.003	   175.880	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   220.120	   186.000	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   230.238	   196.120	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   240.356	   206.240	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   250.473	   216.350	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   260.590	   226.470	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   270.707	   236.580	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   280.824	   246.700	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   290.940	   256.820	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   300.045	   265.920	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   310.161	   276.040	     0.060	      86.7	      86.7	       0.0
[pyrunlim] sample:		   320.278	   286.150	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   330.394	   296.270	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   340.512	   306.390	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   350.628	   316.500	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   360.745	   326.620	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   370.862	   336.730	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   380.978	   346.850	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   390.084	   355.960	     0.070	      87.2	      87.2	       0.0
[pyrunlim] sample:		   400.210	   363.840	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   410.328	   373.960	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   420.447	   384.080	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   430.563	   394.190	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   440.680	   404.310	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   450.795	   414.430	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   460.911	   424.540	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   470.015	   433.640	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   480.131	   443.760	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   490.247	   453.880	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   500.363	   463.990	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   510.479	   474.100	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   520.595	   484.220	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   530.712	   494.340	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   540.829	   504.460	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   550.946	   514.570	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   560.050	   523.680	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   570.168	   533.800	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   580.284	   543.910	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   590.401	   554.030	     0.100	      92.4	      92.4	       0.0
[pyrunlim] sample:		   600.518	   564.140	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   610.634	   574.260	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   620.752	   584.380	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   630.869	   594.490	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   640.986	   604.610	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   650.091	   613.710	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   660.208	   623.830	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   670.326	   633.950	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   680.443	   644.070	     0.100	      92.9	      92.9	       0.0
[pyrunlim] sample:		   690.560	   654.180	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   700.677	   664.300	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   710.795	   674.420	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   720.912	   684.540	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   730.019	   693.640	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   740.137	   703.760	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   750.254	   713.880	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   760.372	   724.000	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   770.490	   734.110	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   780.607	   744.230	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   790.725	   754.350	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   800.843	   764.460	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   810.962	   774.580	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   820.067	   783.690	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   830.184	   793.810	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   840.302	   803.920	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   850.420	   814.040	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   860.537	   824.160	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   870.655	   834.270	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   880.772	   844.390	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   890.890	   854.510	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   901.008	   864.630	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   910.113	   873.730	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   920.230	   883.850	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   930.348	   893.970	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   940.466	   904.080	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   950.584	   914.200	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   960.703	   924.320	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   970.823	   934.440	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   980.942	   944.560	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		   990.048	   953.670	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1000.165	   963.780	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1010.283	   973.900	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1020.400	   984.020	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1030.517	   994.130	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1040.634	  1004.250	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1050.752	  1014.370	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1060.869	  1024.490	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1070.986	  1034.600	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1080.092	  1043.710	     0.100	      93.9	      93.9	       0.0
[pyrunlim] sample:		  1090.209	  1053.830	     0.100	      93.9	      93.9	       0.0
