[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_7_12_n6 /home/emarolab/ASP/CAPF/ASP/clingo/data/7_12/7_12_n6.asp 7_12"
[pyrunlim] start:		Sun Jun 10 08:03:01 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.494	     0.210	     0.000	      28.9	      18.1	       0.0
[pyrunlim] sample:		    20.275	     0.840	     0.000	      39.2	      27.6	       0.0
[pyrunlim] sample:		    30.923	     6.900	     0.030	      68.7	      68.7	       0.0
[pyrunlim] sample:		    40.035	    13.320	     0.050	      74.3	      74.3	       0.0
[pyrunlim] sample:		    50.149	    20.490	     0.070	      80.3	      80.3	       0.0
[pyrunlim] sample:		    60.266	    30.610	     0.070	      80.3	      80.3	       0.0
[pyrunlim] sample:		    70.383	    40.720	     0.070	      80.3	      80.3	       0.0
[pyrunlim] sample:		    80.513	    48.820	     0.070	      80.3	       9.1	       0.0
[pyrunlim] sample:		    90.629	    58.800	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   100.747	    68.920	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   110.863	    79.030	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   120.980	    89.150	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   130.085	    98.260	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   140.201	   108.370	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   150.318	   118.490	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   160.435	   128.600	     0.070	      92.0	      86.5	       0.0
[pyrunlim] sample:		   170.561	   136.690	     0.070	      92.0	       9.1	       0.0
[pyrunlim] sample:		   180.677	   146.480	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   190.794	   156.600	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   200.911	   166.710	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   210.016	   175.820	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   220.133	   185.940	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   230.249	   196.050	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   240.366	   206.170	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   250.483	   216.280	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   260.600	   226.400	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   270.717	   236.520	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   280.833	   246.630	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   290.949	   256.750	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   300.054	   265.850	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   310.171	   275.970	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   320.288	   286.090	     0.090	      92.3	      92.3	       0.0
[pyrunlim] sample:		   330.404	   296.200	     0.090	      92.8	      92.8	       0.0
[pyrunlim] sample:		   340.521	   306.320	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   350.638	   316.430	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   360.755	   326.550	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   370.872	   336.670	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   380.988	   346.780	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   390.093	   355.890	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   400.210	   366.000	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   410.327	   376.120	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   420.444	   386.240	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   430.561	   396.360	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   440.678	   406.470	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   450.795	   416.590	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   460.911	   426.700	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   470.017	   435.810	     0.100	      92.8	      92.8	       0.0
[pyrunlim] sample:		   480.133	   445.930	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   490.250	   456.040	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   500.367	   466.160	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   510.484	   476.270	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   520.601	   486.390	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   530.717	   496.510	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   540.834	   506.630	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   550.950	   516.740	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   560.055	   525.850	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   570.171	   535.960	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   580.288	   546.080	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   590.405	   556.200	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   600.522	   566.310	     0.100	      93.1	      93.1	       0.0
[pyrunlim] sample:		   610.638	   576.430	     0.100	      93.1	      93.1	       0.0
