[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_11_4_n2 /home/emarolab/ASP/CAPF/ASP/clingo/data/11_4/11_4_n2.asp 11_4"
[pyrunlim] start:		Mon Jun 11 23:59:38 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.508	     0.000	     0.000	       9.2	       9.2	       0.0
[pyrunlim] sample:		    20.265	     4.240	     0.000	      22.4	       9.2	       0.0
[pyrunlim] sample:		    30.895	    13.940	     0.000	      25.2	      25.2	       0.0
[pyrunlim] sample:		    41.009	    24.050	     0.000	      27.7	      27.7	       0.0
[pyrunlim] sample:		    50.123	    30.430	     0.010	      27.7	      24.6	       0.0
[pyrunlim] sample:		    60.237	    40.540	     0.010	      27.7	      27.5	       0.0
[pyrunlim] sample:		    70.350	    50.660	     0.010	      29.5	      29.5	       0.0
[pyrunlim] sample:		    80.464	    60.770	     0.010	      33.9	      33.9	       0.0
[pyrunlim] sample:		    90.578	    70.890	     0.010	      33.9	      33.9	       0.0
[pyrunlim] sample:		   100.693	    81.000	     0.010	      34.5	      34.5	       0.0
[pyrunlim] sample:		   110.807	    91.120	     0.010	      34.5	      34.5	       0.0
[pyrunlim] sample:		   120.921	   101.230	     0.010	      34.8	      34.8	       0.0
[pyrunlim] sample:		   130.024	   110.330	     0.010	      34.8	      34.8	       0.0
[pyrunlim] sample:		   140.138	   120.440	     0.010	      37.3	      37.3	       0.0
[pyrunlim] sample:		   150.253	   130.560	     0.010	      37.8	      37.8	       0.0
[pyrunlim] sample:		   160.367	   140.670	     0.010	      37.8	      37.8	       0.0
[pyrunlim] sample:		   170.491	   148.000	     0.010	      37.8	      26.4	       0.0
[pyrunlim] sample:		   180.605	   158.110	     0.010	      37.8	      30.0	       0.0
[pyrunlim] sample:		   190.719	   168.220	     0.010	      37.8	      31.6	       0.0
[pyrunlim] sample:		   200.833	   178.330	     0.010	      37.8	      32.6	       0.0
[pyrunlim] sample:		   210.947	   188.450	     0.010	      37.8	      33.6	       0.0
[pyrunlim] sample:		   220.050	   197.550	     0.020	      38.8	      38.8	       0.0
[pyrunlim] sample:		   230.165	   207.660	     0.020	      38.8	      38.8	       0.0
[pyrunlim] sample:		   240.279	   217.780	     0.020	      38.8	      38.8	       0.0
[pyrunlim] sample:		   250.394	   227.890	     0.020	      39.3	      39.3	       0.0
[pyrunlim] sample:		   260.510	   238.010	     0.020	      39.3	      39.3	       0.0
[pyrunlim] sample:		   270.625	   248.120	     0.020	      40.5	      40.5	       0.0
[pyrunlim] sample:		   280.740	   258.240	     0.020	      40.5	      40.5	       0.0
[pyrunlim] sample:		   290.855	   268.350	     0.020	      43.1	      43.1	       0.0
[pyrunlim] sample:		   300.971	   278.470	     0.020	      43.4	      43.4	       0.0
[pyrunlim] sample:		   310.075	   287.570	     0.020	      43.9	      43.9	       0.0
[pyrunlim] sample:		   320.191	   297.690	     0.020	      43.9	      43.9	       0.0
[pyrunlim] sample:		   330.306	   307.800	     0.020	      43.9	      43.9	       0.0
[pyrunlim] sample:		   340.422	   317.920	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   350.537	   328.030	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   360.653	   338.150	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   370.769	   348.260	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   380.884	   358.380	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   391.000	   368.500	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   400.104	   377.600	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   410.219	   387.720	     0.020	      45.7	      45.7	       0.0
[pyrunlim] sample:		   420.334	   397.830	     0.020	      46.2	      46.2	       0.0
[pyrunlim] sample:		   430.449	   407.940	     0.020	      46.4	      46.4	       0.0
[pyrunlim] sample:		   440.564	   418.060	     0.020	      46.4	      46.4	       0.0
[pyrunlim] sample:		   450.679	   428.170	     0.020	      46.4	      46.4	       0.0
[pyrunlim] sample:		   460.795	   438.290	     0.020	      46.4	      46.4	       0.0
[pyrunlim] sample:		   470.910	   448.410	     0.020	      46.4	      46.4	       0.0
[pyrunlim] sample:		   480.014	   457.510	     0.020	      46.4	      46.4	       0.0
[pyrunlim] sample:		   490.129	   467.620	     0.020	      48.0	      48.0	       0.0
[pyrunlim] sample:		   500.245	   477.740	     0.020	      48.0	      48.0	       0.0
[pyrunlim] sample:		   510.360	   487.850	     0.020	      48.0	      48.0	       0.0
