[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_11_4_n4 /home/emarolab/ASP/CAPF/ASP/clingo/data/11_4/11_4_n4.asp 11_4"
[pyrunlim] start:		Tue Jun 12 02:00:32 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.008	     0.000	     0.000	       7.6	       7.6	       0.0
[pyrunlim] sample:		    20.264	     5.220	     0.000	      20.6	       7.6	       0.0
[pyrunlim] sample:		    30.897	    13.990	     0.000	      24.1	      24.1	       0.0
[pyrunlim] sample:		    41.008	    24.100	     0.000	      25.9	      25.9	       0.0
[pyrunlim] sample:		    50.108	    33.200	     0.000	      27.2	      27.2	       0.0
[pyrunlim] sample:		    60.231	    40.760	     0.000	      27.2	      23.6	       0.0
[pyrunlim] sample:		    70.343	    50.870	     0.000	      27.2	      27.0	       0.0
[pyrunlim] sample:		    80.455	    60.970	     0.010	      29.6	      29.6	       0.0
[pyrunlim] sample:		    90.566	    71.090	     0.010	      29.6	      29.6	       0.0
[pyrunlim] sample:		   100.678	    81.200	     0.010	      30.1	      30.1	       0.0
[pyrunlim] sample:		   110.790	    91.310	     0.010	      35.2	      35.2	       0.0
[pyrunlim] sample:		   120.903	   101.420	     0.010	      35.2	      35.2	       0.0
[pyrunlim] sample:		   130.004	   110.520	     0.010	      35.2	      35.2	       0.0
[pyrunlim] sample:		   140.117	   120.640	     0.010	      36.2	      36.2	       0.0
[pyrunlim] sample:		   150.230	   130.750	     0.010	      36.7	      36.7	       0.0
[pyrunlim] sample:		   160.343	   140.860	     0.010	      37.2	      37.2	       0.0
[pyrunlim] sample:		   170.455	   150.970	     0.010	      37.2	      37.2	       0.0
[pyrunlim] sample:		   180.568	   161.090	     0.010	      37.2	      37.2	       0.0
[pyrunlim] sample:		   190.681	   171.200	     0.010	      37.2	      37.2	       0.0
[pyrunlim] sample:		   200.794	   181.310	     0.010	      38.3	      38.3	       0.0
[pyrunlim] sample:		   210.928	   189.070	     0.010	      38.3	      22.3	       0.0
[pyrunlim] sample:		   220.028	   198.170	     0.010	      38.3	      27.2	       0.0
[pyrunlim] sample:		   230.140	   208.290	     0.010	      38.3	      32.9	       0.0
[pyrunlim] sample:		   240.253	   218.400	     0.010	      38.3	      32.9	       0.0
[pyrunlim] sample:		   250.365	   228.510	     0.010	      38.3	      33.4	       0.0
[pyrunlim] sample:		   260.478	   238.620	     0.010	      38.3	      34.9	       0.0
[pyrunlim] sample:		   270.590	   248.740	     0.010	      38.3	      35.2	       0.0
[pyrunlim] sample:		   280.703	   258.850	     0.010	      38.3	      36.0	       0.0
[pyrunlim] sample:		   290.816	   268.960	     0.010	      38.3	      37.5	       0.0
[pyrunlim] sample:		   300.929	   279.080	     0.010	      38.3	      37.8	       0.0
[pyrunlim] sample:		   310.032	   288.180	     0.010	      42.2	      42.2	       0.0
[pyrunlim] sample:		   320.146	   298.290	     0.010	      42.2	      42.2	       0.0
[pyrunlim] sample:		   330.260	   308.400	     0.010	      42.2	      42.2	       0.0
[pyrunlim] sample:		   340.373	   318.520	     0.010	      42.2	      42.2	       0.0
[pyrunlim] sample:		   350.487	   328.630	     0.010	      42.7	      42.7	       0.0
[pyrunlim] sample:		   360.601	   338.750	     0.010	      42.7	      42.7	       0.0
[pyrunlim] sample:		   370.715	   348.860	     0.010	      42.7	      42.7	       0.0
[pyrunlim] sample:		   380.829	   358.980	     0.010	      42.7	      42.7	       0.0
[pyrunlim] sample:		   390.942	   369.090	     0.010	      42.7	      42.7	       0.0
[pyrunlim] sample:		   400.045	   378.190	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   410.160	   388.300	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   420.274	   398.420	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   430.389	   408.530	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   440.504	   418.650	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   450.619	   428.760	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   460.734	   438.880	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   470.849	   448.990	     0.010	      48.1	      48.1	       0.0
[pyrunlim] sample:		   480.963	   459.110	     0.010	      52.7	      52.7	       0.0
[pyrunlim] sample:		   490.067	   468.210	     0.010	      54.8	      54.8	       0.0
[pyrunlim] sample:		   500.182	   478.330	     0.010	      54.8	      54.8	       0.0
[pyrunlim] sample:		   510.297	   488.440	     0.010	      54.8	      54.8	       0.0
[pyrunlim] sample:		   520.412	   498.550	     0.010	      54.8	      54.8	       0.0
[pyrunlim] sample:		   530.527	   508.670	     0.010	      54.8	      54.8	       0.0
[pyrunlim] sample:		   540.643	   518.780	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   550.758	   528.900	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   560.873	   539.020	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   570.988	   549.130	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   580.092	   558.230	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   590.207	   568.350	     0.010	      55.0	      55.0	       0.0
[pyrunlim] sample:		   600.322	   578.460	     0.010	      55.5	      55.5	       0.0
[pyrunlim] sample:		   610.438	   588.580	     0.010	      55.5	      55.5	       0.0
[pyrunlim] sample:		   620.553	   598.700	     0.010	      63.0	      63.0	       0.0
[pyrunlim] sample:		   630.669	   608.810	     0.010	      63.5	      63.5	       0.0
[pyrunlim] sample:		   640.785	   618.930	     0.010	      63.8	      63.8	       0.0
[pyrunlim] sample:		   650.901	   629.040	     0.010	      63.8	      63.8	       0.0
[pyrunlim] sample:		   660.006	   638.150	     0.010	      63.8	      63.8	       0.0
[pyrunlim] sample:		   670.121	   648.260	     0.010	      63.8	      63.8	       0.0
[pyrunlim] sample:		   680.237	   658.380	     0.010	      63.8	      63.8	       0.0
[pyrunlim] sample:		   690.353	   668.490	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   700.469	   678.610	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   710.585	   688.720	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   720.701	   698.840	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   730.818	   708.950	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   740.934	   719.070	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   750.037	   728.170	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   760.153	   738.290	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   770.269	   748.400	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   780.385	   758.520	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   790.500	   768.630	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   800.617	   778.750	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   810.733	   788.870	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   820.849	   798.980	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   830.964	   809.100	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   840.068	   818.200	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   850.184	   828.320	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   860.300	   838.430	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   870.416	   848.550	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   880.532	   858.660	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   890.649	   868.780	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   900.765	   878.900	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   910.882	   889.020	     0.020	      63.8	      63.8	       0.0
[pyrunlim] sample:		   921.005	   896.890	     0.020	      63.8	      26.8	       0.0
[pyrunlim] sample:		   930.105	   905.990	     0.020	      63.8	      30.1	       0.0
[pyrunlim] sample:		   940.217	   916.100	     0.020	      63.8	      35.3	       0.0
[pyrunlim] sample:		   950.329	   926.210	     0.020	      63.8	      35.3	       0.0
[pyrunlim] sample:		   960.443	   936.320	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		   970.557	   946.430	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		   980.670	   956.540	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		   990.783	   966.660	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1000.897	   976.770	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1011.011	   986.880	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1020.113	   995.990	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1030.227	  1006.100	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1040.340	  1016.210	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1050.452	  1026.320	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1060.565	  1036.440	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1070.678	  1046.550	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1080.791	  1056.660	     0.020	      63.8	      49.3	       0.0
[pyrunlim] sample:		  1090.905	  1066.780	     0.020	      63.8	      49.5	       0.0
[pyrunlim] sample:		  1100.007	  1075.880	     0.020	      63.8	      49.8	       0.0
