[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_6_9_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/6_9/6_9_n3.asp 6_9"
[pyrunlim] start:		Tue Jun 12 19:23:53 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.024	     0.000	     0.000	       7.7	       7.7	       0.0
[pyrunlim] sample:		    20.358	     1.100	     0.010	      26.8	      21.5	       0.0
[pyrunlim] sample:		    31.000	     9.310	     0.010	      31.1	      31.1	       0.0
[pyrunlim] sample:		    40.113	    18.420	     0.010	      31.3	      31.3	       0.0
[pyrunlim] sample:		    50.245	    25.920	     0.010	      33.3	      33.3	       0.0
[pyrunlim] sample:		    60.370	    36.050	     0.010	      33.3	      33.3	       0.0
[pyrunlim] sample:		    70.498	    46.180	     0.010	      33.6	      33.6	       0.0
[pyrunlim] sample:		    80.625	    56.300	     0.010	      33.6	      33.6	       0.0
[pyrunlim] sample:		    90.764	    64.250	     0.010	      35.5	      35.5	       0.0
[pyrunlim] sample:		   100.890	    74.370	     0.010	      35.8	      35.8	       0.0
[pyrunlim] sample:		   110.004	    83.490	     0.010	      35.8	      35.8	       0.0
[pyrunlim] sample:		   120.130	    93.610	     0.010	      36.1	      36.1	       0.0
[pyrunlim] sample:		   130.256	   103.740	     0.010	      36.3	      36.3	       0.0
[pyrunlim] sample:		   140.383	   113.870	     0.010	      37.6	      37.6	       0.0
[pyrunlim] sample:		   150.509	   123.980	     0.020	      42.8	      42.8	       0.0
[pyrunlim] sample:		   160.636	   134.110	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   170.764	   144.230	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   180.891	   154.360	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   190.005	   163.470	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   200.132	   173.600	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   210.260	   183.730	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   220.387	   193.860	     0.020	      45.1	      45.1	       0.0
[pyrunlim] sample:		   230.514	   203.980	     0.020	      47.1	      47.1	       0.0
[pyrunlim] sample:		   240.643	   214.110	     0.020	      47.9	      47.9	       0.0
[pyrunlim] sample:		   250.770	   224.240	     0.020	      47.9	      47.9	       0.0
[pyrunlim] sample:		   260.898	   234.360	     0.020	      47.9	      47.9	       0.0
[pyrunlim] sample:		   270.012	   243.480	     0.020	      47.9	      47.9	       0.0
[pyrunlim] sample:		   280.140	   253.610	     0.020	      47.9	      47.9	       0.0
[pyrunlim] sample:		   290.267	   263.740	     0.020	      48.4	      48.4	       0.0
[pyrunlim] sample:		   300.394	   273.860	     0.020	      48.4	      48.4	       0.0
[pyrunlim] sample:		   310.522	   283.990	     0.020	      48.4	      48.4	       0.0
[pyrunlim] sample:		   320.649	   294.120	     0.020	      48.4	      48.4	       0.0
[pyrunlim] sample:		   330.777	   304.240	     0.020	      48.4	      48.4	       0.0
[pyrunlim] sample:		   340.905	   314.370	     0.020	      48.4	      48.4	       0.0
[pyrunlim] sample:		   350.021	   323.490	     0.020	      49.2	      49.2	       0.0
