[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_6_9_n7 /home/emarolab/ASP/CAPF/ASP/clingo/data/6_9/6_9_n7.asp 6_9"
[pyrunlim] start:		Tue Jun 12 17:00:59 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.377	    10.360	     0.000	      44.8	      43.3	       0.0
[pyrunlim] sample:		    20.113	    20.090	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		    30.756	    30.740	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		    40.887	    40.870	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		    50.005	    49.980	     0.000	      45.9	      45.9	       0.0
[pyrunlim] sample:		    60.135	    60.110	     0.000	      46.2	      46.2	       0.0
[pyrunlim] sample:		    70.266	    70.250	     0.000	      46.9	      46.9	       0.0
[pyrunlim] sample:		    80.397	    80.370	     0.000	      47.2	      47.2	       0.0
[pyrunlim] sample:		    90.527	    90.510	     0.000	      47.2	      47.2	       0.0
[pyrunlim] sample:		   100.657	   100.630	     0.000	      48.5	      48.5	       0.0
[pyrunlim] sample:		   110.788	   110.760	     0.000	      52.1	      52.1	       0.0
[pyrunlim] sample:		   120.917	   120.890	     0.000	      52.4	      52.4	       0.0
[pyrunlim] sample:		   130.035	   130.010	     0.000	      52.4	      52.4	       0.0
[pyrunlim] sample:		   140.167	   140.140	     0.000	      52.4	      52.4	       0.0
[pyrunlim] sample:		   150.301	   150.270	     0.000	      52.4	      52.4	       0.0
[pyrunlim] sample:		   160.432	   160.400	     0.000	      52.4	      52.4	       0.0
[pyrunlim] sample:		   170.562	   170.530	     0.010	      55.7	      55.7	       0.0
[pyrunlim] sample:		   180.693	   180.660	     0.010	      55.7	      55.7	       0.0
[pyrunlim] sample:		   190.824	   190.790	     0.010	      55.7	      55.7	       0.0
[pyrunlim] sample:		   200.954	   200.920	     0.010	      55.7	      55.7	       0.0
