[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_10_8_n3 /home/emarolab/ASP/CAPF/ASP/clingo/data/10_8/10_8_n3.asp 10_8"
[pyrunlim] start:		Fri Jun  8 09:03:54 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.302	    10.250	     0.010	      52.5	      52.5	       0.0
[pyrunlim] sample:		    20.003	    19.950	     0.010	      56.7	      56.7	       0.0
[pyrunlim] sample:		    30.624	    30.570	     0.010	      56.7	      56.7	       0.0
[pyrunlim] sample:		    40.735	    40.680	     0.010	      56.7	      56.7	       0.0
[pyrunlim] sample:		    50.847	    50.790	     0.010	      56.7	      56.7	       0.0
[pyrunlim] sample:		    60.957	    60.900	     0.010	      59.0	      59.0	       0.0
[pyrunlim] sample:		    70.058	    70.000	     0.010	      59.0	      59.0	       0.0
[pyrunlim] sample:		    80.169	    80.110	     0.010	      59.0	      59.0	       0.0
[pyrunlim] sample:		    90.281	    90.230	     0.010	      60.8	      60.8	       0.0
[pyrunlim] sample:		   100.392	   100.330	     0.020	      62.6	      62.6	       0.0
[pyrunlim] sample:		   110.505	   110.440	     0.020	      62.6	      62.6	       0.0
[pyrunlim] sample:		   120.617	   120.560	     0.020	      62.6	      62.6	       0.0
[pyrunlim] sample:		   130.729	   130.670	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   140.842	   140.780	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   150.955	   150.890	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   160.057	   160.000	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   170.169	   170.110	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   180.282	   180.220	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   190.396	   190.340	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   200.508	   200.450	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   210.621	   210.560	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   220.734	   220.670	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   230.846	   230.780	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   240.959	   240.890	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   250.060	   250.000	     0.020	      69.5	      69.5	       0.0
[pyrunlim] sample:		   260.173	   260.100	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   270.286	   270.210	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   280.400	   280.330	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   290.512	   290.440	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   300.625	   300.550	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   310.739	   310.670	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   320.851	   320.780	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   330.962	   330.890	     0.030	      72.1	      72.1	       0.0
[pyrunlim] sample:		   340.062	   339.990	     0.030	      74.2	      74.2	       0.0
[pyrunlim] sample:		   350.174	   350.100	     0.030	      74.2	      74.2	       0.0
[pyrunlim] sample:		   360.285	   360.210	     0.030	      74.2	      74.2	       0.0
[pyrunlim] sample:		   370.397	   370.320	     0.030	      75.2	      75.2	       0.0
[pyrunlim] sample:		   380.508	   380.430	     0.030	      75.2	      75.2	       0.0
[pyrunlim] sample:		   390.619	   390.540	     0.030	      75.2	      75.2	       0.0
[pyrunlim] sample:		   400.730	   400.650	     0.030	      75.2	      75.2	       0.0
[pyrunlim] sample:		   410.842	   410.760	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   420.955	   420.880	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   430.057	   429.980	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   440.171	   440.090	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   450.283	   450.210	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   460.395	   460.320	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   470.508	   470.430	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   480.620	   480.540	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   490.732	   490.650	     0.030	      76.2	      76.2	       0.0
[pyrunlim] sample:		   500.844	   500.770	     0.030	      77.5	      77.5	       0.0
[pyrunlim] sample:		   510.957	   510.880	     0.030	      80.1	      80.1	       0.0
[pyrunlim] sample:		   520.058	   519.980	     0.030	      81.9	      81.9	       0.0
[pyrunlim] sample:		   530.171	   530.090	     0.030	      81.9	      81.9	       0.0
[pyrunlim] sample:		   540.284	   540.210	     0.030	      81.9	      81.9	       0.0
[pyrunlim] sample:		   550.397	   550.320	     0.030	      81.9	      81.9	       0.0
[pyrunlim] sample:		   560.510	   560.430	     0.030	      81.9	      81.9	       0.0
