[pyrunlim] version:		2.16
[pyrunlim] time limit:		3600 seconds
[pyrunlim] memory limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] real time limit:	10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 seconds
[pyrunlim] swap limit:		10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 MB
[pyrunlim] pyrunlim cpu affin.:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] cpu affinity:	[0, 1, 2, 3, 4, 5, 6, 7]
[pyrunlim] nice:		20
[pyrunlim] running:		bash -c "./wrapper_clingo.py solution_8_6_n9 /home/emarolab/ASP/CAPF/ASP/clingo/data/8_6/8_6_n9.asp 8_6"
[pyrunlim] start:		Sat Jun  9 00:02:04 2018
[pyrunlim] columns:		real (s)	user (s)	sys (s)  	max memory (MB)	rss (MB)   	swap (MB)
[pyrunlim] sample:		    10.012	     0.020	     0.000	      13.6	       7.6	       0.0
[pyrunlim] sample:		    20.275	     3.570	     0.010	      22.7	      22.7	       0.0
[pyrunlim] sample:		    30.895	    14.190	     0.020	      24.5	      24.5	       0.0
[pyrunlim] sample:		    41.006	    24.300	     0.020	      26.6	      26.6	       0.0
[pyrunlim] sample:		    50.103	    30.680	     0.020	      26.8	      25.6	       0.0
[pyrunlim] sample:		    60.214	    40.780	     0.030	      30.3	      30.3	       0.0
[pyrunlim] sample:		    70.325	    50.880	     0.040	      30.3	      30.3	       0.0
[pyrunlim] sample:		    80.436	    60.970	     0.060	      32.3	      32.3	       0.0
[pyrunlim] sample:		    90.548	    71.050	     0.090	      33.6	      33.6	       0.0
[pyrunlim] sample:		   100.659	    81.140	     0.110	      35.7	      35.7	       0.0
[pyrunlim] sample:		   110.771	    91.250	     0.110	      37.7	      37.7	       0.0
[pyrunlim] sample:		   120.883	   101.320	     0.160	      37.7	      37.7	       0.0
[pyrunlim] sample:		   130.995	   111.410	     0.190	      38.0	      38.0	       0.0
[pyrunlim] sample:		   140.096	   120.480	     0.210	      38.8	      38.8	       0.0
[pyrunlim] sample:		   150.209	   130.580	     0.230	      39.8	      39.8	       0.0
[pyrunlim] sample:		   160.321	   140.670	     0.250	      39.8	      39.8	       0.0
[pyrunlim] sample:		   170.433	   150.750	     0.270	      39.8	      39.8	       0.0
[pyrunlim] sample:		   180.544	   160.810	     0.330	      39.8	      39.8	       0.0
[pyrunlim] sample:		   190.656	   170.890	     0.360	      39.8	      39.8	       0.0
[pyrunlim] sample:		   200.767	   181.000	     0.360	      39.8	      39.8	       0.0
[pyrunlim] sample:		   210.879	   191.110	     0.360	      39.8	      39.8	       0.0
[pyrunlim] sample:		   220.991	   201.210	     0.370	      39.8	      39.8	       0.0
[pyrunlim] sample:		   230.103	   208.270	     0.390	      39.8	       7.6	       0.0
[pyrunlim] sample:		   240.215	   218.310	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   250.328	   228.420	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   260.442	   238.530	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   270.553	   248.650	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   280.663	   258.760	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   290.774	   268.860	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   300.884	   278.980	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   310.995	   289.090	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   320.094	   298.180	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   330.204	   308.300	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   340.315	   318.410	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   350.425	   328.520	     0.390	      45.5	      45.5	       0.0
[pyrunlim] sample:		   360.536	   338.630	     0.390	      46.5	      46.5	       0.0
[pyrunlim] sample:		   370.646	   348.740	     0.390	      46.5	      46.5	       0.0
[pyrunlim] sample:		   380.757	   358.850	     0.390	      46.5	      46.5	       0.0
[pyrunlim] sample:		   390.867	   368.960	     0.390	      46.5	      46.5	       0.0
[pyrunlim] sample:		   400.977	   379.070	     0.390	      46.5	      46.5	       0.0
[pyrunlim] sample:		   410.077	   388.170	     0.390	      46.5	      46.5	       0.0
[pyrunlim] sample:		   420.188	   398.280	     0.390	      52.7	      52.7	       0.0
[pyrunlim] sample:		   430.299	   408.390	     0.400	      52.7	      52.7	       0.0
[pyrunlim] sample:		   440.410	   418.490	     0.400	      52.7	      52.7	       0.0
[pyrunlim] sample:		   450.522	   428.600	     0.400	      52.7	      52.7	       0.0
[pyrunlim] sample:		   460.633	   438.710	     0.400	      52.7	      52.7	       0.0
[pyrunlim] sample:		   470.745	   448.820	     0.400	      52.7	      52.7	       0.0
[pyrunlim] sample:		   480.856	   458.930	     0.400	      52.9	      52.9	       0.0
[pyrunlim] sample:		   490.967	   469.050	     0.400	      52.9	      52.9	       0.0
[pyrunlim] sample:		   500.067	   478.150	     0.400	      52.9	      52.9	       0.0
[pyrunlim] sample:		   510.178	   488.230	     0.430	      52.9	      52.9	       0.0
[pyrunlim] sample:		   520.289	   498.340	     0.430	      52.9	      52.9	       0.0
[pyrunlim] sample:		   530.403	   508.430	     0.450	      52.9	      52.9	       0.0
[pyrunlim] sample:		   540.514	   518.520	     0.480	      56.0	      56.0	       0.0
[pyrunlim] sample:		   550.626	   528.600	     0.500	      56.0	      56.0	       0.0
[pyrunlim] sample:		   560.738	   538.700	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   570.849	   548.800	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   580.960	   558.920	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   590.061	   568.020	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   600.172	   578.130	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   610.283	   588.240	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   620.394	   598.350	     0.520	      56.0	      56.0	       0.0
[pyrunlim] sample:		   630.506	   608.460	     0.530	      56.0	      56.0	       0.0
[pyrunlim] sample:		   640.617	   618.570	     0.530	      56.0	      56.0	       0.0
[pyrunlim] sample:		   650.728	   628.680	     0.530	      56.0	      56.0	       0.0
[pyrunlim] sample:		   660.857	   635.870	     0.530	      56.0	      26.4	       0.0
[pyrunlim] sample:		   670.966	   645.980	     0.530	      56.0	      30.0	       0.0
[pyrunlim] sample:		   680.064	   655.080	     0.530	      56.0	      39.1	       0.0
[pyrunlim] sample:		   690.175	   665.190	     0.530	      56.0	      39.1	       0.0
[pyrunlim] sample:		   700.286	   675.300	     0.530	      56.0	      39.1	       0.0
[pyrunlim] sample:		   710.396	   685.410	     0.530	      56.0	      39.1	       0.0
[pyrunlim] sample:		   720.506	   695.510	     0.530	      56.0	      39.3	       0.0
[pyrunlim] sample:		   730.617	   705.630	     0.530	      56.0	      46.8	       0.0
[pyrunlim] sample:		   740.729	   715.740	     0.530	      56.0	      46.8	       0.0
[pyrunlim] sample:		   750.840	   725.850	     0.530	      56.0	      46.8	       0.0
[pyrunlim] sample:		   760.952	   735.960	     0.530	      56.0	      46.8	       0.0
[pyrunlim] sample:		   770.053	   745.060	     0.530	      56.0	      46.8	       0.0
[pyrunlim] sample:		   780.164	   755.170	     0.530	      56.0	      46.8	       0.0
[pyrunlim] sample:		   790.275	   765.270	     0.540	      71.6	      71.6	       0.0
[pyrunlim] sample:		   800.389	   775.370	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   810.502	   785.480	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   820.615	   795.600	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   830.729	   805.710	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   840.844	   815.820	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   850.957	   825.940	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   860.060	   835.040	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   870.174	   845.150	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   880.288	   855.270	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   890.402	   865.380	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   900.516	   875.500	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   910.630	   885.610	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   920.743	   895.720	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   930.856	   905.830	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   940.970	   915.950	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   950.073	   925.050	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   960.187	   935.170	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   970.301	   945.280	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   980.417	   955.390	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		   990.531	   965.510	     0.550	      88.3	      88.3	       0.0
[pyrunlim] sample:		  1000.646	   975.620	     0.550	      88.3	      88.3	       0.0
